id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript2_ENSHGLG00100006079;null;transcript9_ENSXMAG00000026005|1.0&transcript2_ENSXMAG00000026005|1.0;null;0
transcript9_ENSXMAG00000026005;transcript2_ENSXMAG00000026005|1.0;transcript2_ENSHGLG00100006079|1.0;null;0
transcript2_ENSXMAG00000026005;transcript9_ENSXMAG00000026005|1.0;transcript2_ENSHGLG00100006079|1.0;null;0
transcript8_ENSHGLG00100006079;null;transcript8_ENSXMAG00000026005|0.998;null;1
transcript8_ENSXMAG00000026005;null;transcript8_ENSHGLG00100006079|0.998;null;1
transcript10_ENSMUNG00000002391;null;transcript6_ENSPCIG00000036398|0.764&transcript10_ENSXMAG00000026005|1.0;null;2
transcript6_ENSPCIG00000036398;null;transcript10_ENSMUNG00000002391|0.764&transcript10_ENSXMAG00000026005|0.764;null;2
transcript10_ENSXMAG00000026005;null;transcript10_ENSMUNG00000002391|1.0&transcript6_ENSPCIG00000036398|0.764;null;2
transcript7_ENSPCIG00000036398;null;transcript7_ENSMUNG00000007775|0.579;null;3
transcript7_ENSMUNG00000007775;null;transcript7_ENSPCIG00000036398|0.579;null;3
transcript16_ENSMUNG00000007775;transcript23_ENSMUNG00000007775|1.0;null;transcript16_ENSMUNG00000002377|1.0;4
transcript23_ENSMUNG00000007775;transcript16_ENSMUNG00000007775|1.0;null;transcript16_ENSMUNG00000002377|1.0;4
transcript16_ENSMUNG00000002377;null;null;transcript16_ENSMUNG00000007775|1.0&transcript23_ENSMUNG00000007775|1.0;4
transcript7_ENSXMAG00000026005;null;null;null;5
