id_transcript;block_sequence
ENSCAFT00000028452_90_90;0.1.4.13.20.21.24.25.27.28.29.30.31.32.33.34.35
ENST00000331224_90_90;0.1.2.21.23.24.25.27.28.29.30.34.35
ENST00000341267_90_90;0.1.2.21.23.24.25.27.28.29.30.31.32.33.34.35
ENST00000392848_90_90;0.1.2.21.23.24
ENST00000556051_90_90;0.1.2.3.4.5.7.9.11.13.14.16.18
ENSMUST00000056110_90_90;0.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35
ENSMUST00000109841_90_90;0.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.34.35
ENSMUST00000109842_90_90;0.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.34.35
ENSMUST00000109843_90_90;0.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.35
ENSMUST00000109844_90_90;0.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35
ENSMUST00000109846_90_90;0.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.33.34.35
ENSMUST00000124293_90_90;6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27
ENSMUST00000173539_90_90;0.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.35
ENSMUST00000173812_90_90;30.32.33.34.35
