id_transcript;block_sequence
ENSCAFT00000026849_90_90;0.2.3.4.5.6.7.8.9.10.11.12.13
ENST00000259021_90_90;0.2.3.4.5.6.7.8.9.10.11.12.13
ENST00000424009_90_90;0.2.3.4.5.6.7.9.10.11.12.13
ENST00000435742_90_90;5.6.7.9.10.11.12.13
ENST00000454930_90_90;0.2.7.8.9.10.11.12.13
ENST00000506533_90_90;5
ENST00000509773_90_90;0.2.3.7.9.10.11.12.13
ENST00000510819_90_90;0.2.7.9.10.11.12.13
ENSMUST00000072621_90_90;1.2.3.4.5.6.7.9.10.11.12.13
ENSMUST00000092766_90_90;1.2.3.4.5.6.7.8.9.10.11.12.13
ENSMUST00000103159_90_90;0.2.4.5.6.7.9.10.11.12.13
ENSMUST00000107733_90_90;0.2.3.4.5.6.7.9.10.11.12.13
ENSMUST00000107734_90_90;0.2.3.4.5.6.7.8.9.10.11.12.13
ENSMUST00000138671_90_90;10.12
