;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000027630_90_90;ENST00000584773_90_90:ENSMUST00000107920_90_90;0.99:0.992
1;ENST00000258962_90_90;ENSMUST00000139129_90_90;0.997
2;ENST00000581979_90_90;ENSMUST00000079866_90_90:ENST00000582730_90_90;0.997:1.0
3;ENST00000582730_90_90;ENST00000581979_90_90:ENSMUST00000079866_90_90;1.0:0.997
4;ENST00000583741_90_90;ENST00000585096_90_90;0.882
5;ENST00000584668_90_90;;
6;ENST00000584773_90_90;ENSCAFT00000027630_90_90:ENSMUST00000107920_90_90;0.99:0.997
7;ENST00000585096_90_90;ENST00000583741_90_90;0.882
8;ENSMUST00000079866_90_90;ENST00000581979_90_90:ENST00000582730_90_90;0.997:0.997
9;ENSMUST00000107920_90_90;ENSCAFT00000027630_90_90:ENST00000584773_90_90;0.992:0.997
10;ENSMUST00000134824_90_90;ENSMUST00000172186_90_90;0.5429999999999999
11;ENSMUST00000139129_90_90;ENST00000258962_90_90;0.997
12;ENSMUST00000172186_90_90;ENSMUST00000134824_90_90;0.5429999999999999
