id_transcript;id_gene
ENSCAFT00000015963_90_90;ENSCAFG00000010029_90
ENST00000285737_90_90;ENSG00000102910_90
ENST00000416006_90_90;ENSG00000102910_90
ENST00000535754_90_90;ENSG00000102910_90
ENST00000565867_90_90;ENSG00000102910_90
ENST00000566755_90_90;ENSG00000102910_90
ENST00000570174_90_90;ENSG00000102910_90
ENSMUST00000034141_90_90;ENSMUSG00000047866_90
ENSMUST00000121673_90_90;ENSMUSG00000047866_90
ENSMUST00000122188_90_90;ENSMUSG00000047866_90
ENSMUST00000155433_90_90;ENSMUSG00000047866_90
ENSMUST00000163987_90_90;ENSMUSG00000047866_90
