;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000027249_90_90;ENSCAFT00000027252_90_90:ENST00000343765_90_90:ENST00000553888_90_90:ENST00000557658_90_90:ENSMUST00000072744_90_90;0.919:0.9079999999999999:0.9079999999999999:0.9079999999999999:0.861
1;ENSCAFT00000027252_90_90;ENSCAFT00000027249_90_90:ENST00000343765_90_90:ENST00000553888_90_90:ENST00000557658_90_90:ENSMUST00000072744_90_90;0.919:0.8320000000000001:0.8320000000000001:0.8320000000000001:0.784
2;ENST00000327028_90_90;ENST00000448935_90_90;1.0
3;ENST00000343765_90_90;ENSCAFT00000027249_90_90:ENSCAFT00000027252_90_90:ENST00000553888_90_90:ENST00000557658_90_90:ENSMUST00000072744_90_90;0.9079999999999999:0.8320000000000001:1.0:1.0:0.948
4;ENST00000448935_90_90;ENST00000327028_90_90;1.0
5;ENST00000553888_90_90;ENSCAFT00000027249_90_90:ENSCAFT00000027252_90_90:ENST00000343765_90_90:ENST00000557658_90_90:ENSMUST00000072744_90_90;0.9079999999999999:0.8320000000000001:1.0:1.0:0.948
6;ENST00000556412_90_90;;
7;ENST00000557466_90_90;;
8;ENST00000557658_90_90;ENSCAFT00000027249_90_90:ENSCAFT00000027252_90_90:ENST00000343765_90_90:ENST00000553888_90_90:ENSMUST00000072744_90_90;0.9079999999999999:0.8320000000000001:1.0:1.0:0.948
9;ENSMUST00000021426_90_90;ENSMUST00000179379_90_90;1.0
10;ENSMUST00000072744_90_90;ENSCAFT00000027249_90_90:ENSCAFT00000027252_90_90:ENST00000343765_90_90:ENST00000553888_90_90:ENST00000557658_90_90;0.861:0.784:0.948:0.948:0.948
11;ENSMUST00000179379_90_90;ENSMUST00000021426_90_90;1.0
