id_transcript;id_gene
ENSCAFT00000014853_90_90;ENSCAFG00000009313_90
ENST00000323180_90_90;ENSG00000135365_90
ENST00000418153_90_90;ENSG00000135365_90
ENST00000524497_90_90;ENSG00000135365_90
ENST00000525438_90_90;ENSG00000135365_90
ENST00000525676_90_90;ENSG00000135365_90
ENST00000527782_90_90;ENSG00000135365_90
ENST00000529734_90_90;ENSG00000135365_90
ENST00000529782_90_90;ENSG00000135365_90
ENST00000530587_90_90;ENSG00000135365_90
ENST00000531959_90_90;ENSG00000135365_90
ENST00000532010_90_90;ENSG00000135365_90
ENST00000532028_90_90;ENSG00000135365_90
ENST00000532883_90_90;ENSG00000135365_90
ENST00000533757_90_90;ENSG00000135365_90
ENSMUST00000044036_90_90;ENSMUSG00000058318_90
ENSMUST00000068702_90_90;ENSMUSG00000058318_90
ENSMUST00000090586_90_90;ENSMUSG00000058318_90
ENSMUST00000111290_90_90;ENSMUSG00000058318_90
ENSMUST00000111291_90_90;ENSMUSG00000058318_90
ENSMUST00000111292_90_90;ENSMUSG00000058318_90
ENSMUST00000111293_90_90;ENSMUSG00000058318_90
ENSMUST00000111294_90_90;ENSMUSG00000058318_90
ENSMUST00000111297_90_90;ENSMUSG00000058318_90
ENSMUST00000128781_90_90;ENSMUSG00000058318_90
ENSMUST00000138995_90_90;ENSMUSG00000058318_90
ENSMUST00000159366_90_90;ENSMUSG00000058318_90
ENSMUST00000159727_90_90;ENSMUSG00000058318_90
ENSMUST00000159961_90_90;ENSMUSG00000058318_90
ENSMUST00000161067_90_90;ENSMUSG00000058318_90
ENSMUST00000162146_90_90;ENSMUSG00000058318_90
ENSMUST00000162188_90_90;ENSMUSG00000058318_90
ENSMUST00000162497_90_90;ENSMUSG00000058318_90
