;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000014853_90_90;ENSMUST00000090586_90_90:ENST00000418153_90_90:ENSMUST00000111293_90_90;0.9:0.88:0.9
1;ENST00000323180_90_90;ENSMUST00000111297_90_90:ENSMUST00000111294_90_90;0.86:0.92
2;ENST00000418153_90_90;ENSCAFT00000014853_90_90:ENSMUST00000090586_90_90:ENSMUST00000111293_90_90;0.88:0.9:0.9
3;ENST00000524497_90_90;ENST00000531959_90_90:ENSMUST00000159366_90_90;0.958:0.741
4;ENST00000525438_90_90;ENSMUST00000162188_90_90;0.889
5;ENST00000525676_90_90;ENST00000532028_90_90;0.455
6;ENST00000527782_90_90;ENSMUST00000138995_90_90;0.833
7;ENST00000529734_90_90;;
8;ENST00000529782_90_90;;
9;ENST00000530587_90_90;;
10;ENST00000531959_90_90;ENSMUST00000159366_90_90:ENST00000524497_90_90;0.7040000000000001:0.958
11;ENST00000532010_90_90;ENSMUST00000162497_90_90;0.667
12;ENST00000532028_90_90;ENST00000525676_90_90;0.455
13;ENST00000532883_90_90;ENSMUST00000162146_90_90:ENST00000533757_90_90;0.8:0.846
14;ENST00000533757_90_90;ENSMUST00000162146_90_90:ENST00000532883_90_90;0.7859999999999999:0.846
15;ENSMUST00000044036_90_90;ENSMUST00000111291_90_90;1.0
16;ENSMUST00000068702_90_90;ENSMUST00000111292_90_90;1.0
17;ENSMUST00000090586_90_90;ENSCAFT00000014853_90_90:ENST00000418153_90_90:ENSMUST00000111293_90_90;0.9:0.9:1.0
18;ENSMUST00000111290_90_90;;
19;ENSMUST00000111291_90_90;ENSMUST00000044036_90_90;1.0
20;ENSMUST00000111292_90_90;ENSMUST00000068702_90_90;1.0
21;ENSMUST00000111293_90_90;ENSCAFT00000014853_90_90:ENSMUST00000090586_90_90:ENST00000418153_90_90;0.9:1.0:0.9
22;ENSMUST00000111294_90_90;ENST00000323180_90_90:ENSMUST00000111297_90_90;0.92:0.938
23;ENSMUST00000111297_90_90;ENST00000323180_90_90:ENSMUST00000111294_90_90;0.86:0.938
24;ENSMUST00000128781_90_90;;
25;ENSMUST00000138995_90_90;ENST00000527782_90_90;0.833
26;ENSMUST00000159366_90_90;ENST00000531959_90_90:ENST00000524497_90_90;0.7040000000000001:0.741
27;ENSMUST00000159727_90_90;;
28;ENSMUST00000159961_90_90;;
29;ENSMUST00000161067_90_90;;
30;ENSMUST00000162146_90_90;ENST00000533757_90_90:ENST00000532883_90_90;0.7859999999999999:0.8
31;ENSMUST00000162188_90_90;ENST00000525438_90_90;0.889
32;ENSMUST00000162497_90_90;ENST00000532010_90_90;0.667
