;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000023912_90_90;ENST00000336604_90_90:ENST00000356896_90_90:ENST00000396840_90_90:ENST00000619571_90_90:ENSMUST00000117675_90_90:ENSMUST00000144364_90_90;0.769:0.846:0.769:0.9229999999999999:0.929:0.5710000000000001
1;ENST00000336604_90_90;ENSCAFT00000023912_90_90:ENST00000356896_90_90:ENST00000396840_90_90:ENST00000619571_90_90:ENSMUST00000117675_90_90:ENSMUST00000144364_90_90;0.769:0.9640000000000001:0.963:0.9:0.632:0.632
2;ENST00000356896_90_90;ENSCAFT00000023912_90_90:ENST00000336604_90_90:ENST00000396840_90_90:ENST00000619571_90_90:ENSMUST00000117675_90_90:ENSMUST00000144364_90_90;0.846:0.9640000000000001:0.929:0.9329999999999999:0.6:0.6
3;ENST00000396840_90_90;ENSCAFT00000023912_90_90:ENST00000336604_90_90:ENST00000356896_90_90:ENST00000619571_90_90:ENSMUST00000117675_90_90:ENSMUST00000144364_90_90;0.769:0.963:0.929:0.867:0.632:0.632
4;ENST00000436152_90_90;ENST00000615885_90_90;1.0
5;ENST00000465801_90_90;;
6;ENST00000487279_90_90;;
7;ENST00000615885_90_90;ENST00000436152_90_90;1.0
8;ENST00000619571_90_90;ENSCAFT00000023912_90_90:ENST00000336604_90_90:ENST00000356896_90_90:ENST00000396840_90_90:ENSMUST00000117675_90_90:ENSMUST00000144364_90_90;0.9229999999999999:0.9:0.9329999999999999:0.867:0.6:0.6
9;ENSMUST00000117675_90_90;ENSCAFT00000023912_90_90:ENST00000336604_90_90:ENST00000356896_90_90:ENST00000396840_90_90:ENST00000619571_90_90:ENSMUST00000144364_90_90;0.929:0.632:0.6:0.632:0.6:0.429
10;ENSMUST00000119527_90_90;;
11;ENSMUST00000144364_90_90;ENSCAFT00000023912_90_90:ENST00000336604_90_90:ENST00000356896_90_90:ENST00000396840_90_90:ENST00000619571_90_90:ENSMUST00000117675_90_90;0.5710000000000001:0.632:0.6:0.632:0.6:0.429
12;ENSMUST00000148835_90_90;;
