;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000007452_90_90;ENSMUST00000188848_90_90:ENSMUST00000114548_90_90:ENST00000227348_90_90:ENSMUST00000143026_90_90:ENST00000252485_90_90:ENSMUST00000108450_90_90:ENST00000252483_90_90:ENST00000612235_90_90:ENSMUST00000180384_90_90:ENSMUST00000075447_90_90:ENSCAFT00000018571_90_90:ENST00000616271_90_90:ENSCAFT00000021397_90_90;0.397:0.415:0.4:0.439:0.522:0.511:0.963:0.47200000000000003:0.396:0.945:0.4:0.431:0.439
1;ENSCAFT00000018571_90_90;ENSCAFT00000007452_90_90:ENSMUST00000188848_90_90:ENSMUST00000114548_90_90:ENST00000227348_90_90:ENSMUST00000143026_90_90:ENST00000252485_90_90:ENSMUST00000108450_90_90:ENST00000252483_90_90:ENST00000612235_90_90:ENSMUST00000180384_90_90:ENSMUST00000075447_90_90:ENST00000616271_90_90:ENSCAFT00000021397_90_90;0.4:0.971:0.66:0.998:0.5479999999999999:0.693:0.703:0.397:0.602:0.973:0.39899999999999997:0.6920000000000001:0.6729999999999999
2;ENSCAFT00000021391_90_90;ENSMUST00000085909_90_90:ENST00000537058_90_90;0.97:0.9620000000000001
3;ENSCAFT00000021394_90_90;;
4;ENSCAFT00000021397_90_90;ENSCAFT00000007452_90_90:ENSMUST00000188848_90_90:ENSMUST00000114548_90_90:ENST00000227348_90_90:ENSMUST00000143026_90_90:ENST00000252485_90_90:ENSMUST00000108450_90_90:ENST00000252483_90_90:ENST00000612235_90_90:ENSMUST00000180384_90_90:ENSMUST00000075447_90_90:ENSCAFT00000018571_90_90:ENST00000616271_90_90;0.439:0.667:0.8170000000000001:0.6729999999999999:0.731:0.62:0.628:0.435:0.812:0.6659999999999999:0.44:0.6729999999999999:0.961
5;ENST00000227348_90_90;ENSCAFT00000007452_90_90:ENSMUST00000188848_90_90:ENSMUST00000114548_90_90:ENSMUST00000143026_90_90:ENST00000252485_90_90:ENSMUST00000108450_90_90:ENST00000252483_90_90:ENST00000612235_90_90:ENSMUST00000180384_90_90:ENSMUST00000075447_90_90:ENSCAFT00000018571_90_90:ENST00000616271_90_90:ENSCAFT00000021397_90_90;0.4:0.972:0.66:0.5479999999999999:0.693:0.703:0.397:0.602:0.975:0.39899999999999997:0.998:0.6920000000000001:0.6729999999999999
6;ENST00000533709_90_90;ENSMUST00000180872_90_90;0.97
7;ENST00000252483_90_90;ENSCAFT00000007452_90_90:ENSMUST00000188848_90_90:ENSMUST00000114548_90_90:ENST00000227348_90_90:ENSMUST00000143026_90_90:ENST00000252485_90_90:ENSMUST00000108450_90_90:ENST00000612235_90_90:ENSMUST00000180384_90_90:ENSMUST00000075447_90_90:ENSCAFT00000018571_90_90:ENST00000616271_90_90:ENSCAFT00000021397_90_90;0.963:0.39299999999999996:0.41600000000000004:0.397:0.441:0.519:0.505:0.474:0.392:0.978:0.397:0.42700000000000005:0.435
8;ENST00000252485_90_90;ENSCAFT00000007452_90_90:ENSMUST00000188848_90_90:ENSMUST00000114548_90_90:ENST00000227348_90_90:ENSMUST00000143026_90_90:ENSMUST00000108450_90_90:ENST00000252483_90_90:ENST00000612235_90_90:ENSMUST00000180384_90_90:ENSMUST00000075447_90_90:ENSCAFT00000018571_90_90:ENST00000616271_90_90:ENSCAFT00000021397_90_90;0.522:0.685:0.604:0.693:0.541:0.965:0.519:0.588:0.687:0.502:0.693:0.637:0.62
9;ENST00000585601_90_90;;
10;ENST00000591581_90_90;ENST00000542450_90_90:ENST00000543540_90_90;0.516:0.377
11;ENST00000592018_90_90;;
12;ENST00000331581_90_90;ENSMUST00000152459_90_90;0.992
13;ENST00000452722_90_90;ENSMUST00000114547_90_90;0.992
14;ENST00000536727_90_90;;
