id_transcript;block_sequence
ENSCAFT00000013391_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.27.28.29.30.31.32.34.35.36.37
ENST00000338183_90_90;28.30.32.33.34.35.37.38.40.42.43.45.46
ENST00000437989_90_90;1.2.4.6.8.10.14.16.18.20.22.23.25.26.27.28.30.32.33.34.35.37.38.40.42.43.45.46
ENST00000562489_90_90;39.40.42.43.45.46
ENST00000562877_90_90;28.30.32.33.34.35.37.38.40.42.43.45.46
ENST00000563167_90_90;1.45.46.47
ENST00000564586_90_90;1.2.4.6.8.10.23.25.26.27.28.30.32.33.34
ENST00000566621_90_90;1.2.4.6.8.10.14.16.18.20.22.23.25.26.27.28.30.32.33.34.35.37.38.40.42.43.45.46
ENST00000566807_90_90;28.30.32.33.34.35.37.38.40.42
ENST00000567389_90_90;28.30.32.33.34.35.37.38.40.42.43.45.46
ENST00000569302_90_90;1.2.4.6.8.10.14.16.18.20.22.23.25.26.27.28.30.32.33.34.35.37.38.40.41.42.43.45.46
ENSMUST00000110918_90_90;1.2.4.6.8.10.12.16.18.20.22.23.25.26.27.28.30.32.33.34.35.37.38.40.42.43.44.46
ENSMUST00000166472_90_90;1.2.4.6.8.10.12.16.18.20.22.23.25.26.27.28.30.32.33.34.35.37.38.40.41.42.43.44.46
