nucHom;degHom;tsm
1.0;1.0;1.0
0.314;0.55;0.432
0.999;0.95;0.974
0.025;0.15;0.087
0.021;0.05;0.036
0.937;0.8;0.869
0.937;0.812;0.875
0.075;0.375;0.225
0.066;0.188;0.127
1.0;1.0;1.0
0.314;0.55;0.432
1.0;1.0;1.0
0.304;0.591;0.448
0.063;0.125;0.094
0.06;0.071;0.066
0.323;0.684;0.504
0.326;0.615;0.471
0.233;0.4;0.317
0.071;0.222;0.146
0.306;0.5;0.403
0.999;0.95;0.974
0.304;0.591;0.448
1.0;1.0;1.0
0.024;0.087;0.055
0.021;0.048;0.035
0.938;0.857;0.897
0.937;0.75;0.844
0.074;0.312;0.193
0.066;0.2;0.133
0.999;0.938;0.968
0.025;0.15;0.087
0.063;0.125;0.094
0.024;0.087;0.055
1.0;1.0;1.0
0.401;0.25;0.326
0.025;0.1;0.062
0.027;0.231;0.129
0.338;0.5;0.419
0.368;0.5;0.434
0.025;0.188;0.106
0.021;0.05;0.036
0.06;0.071;0.066
0.021;0.048;0.035
0.401;0.25;0.326
1.0;1.0;1.0
0.023;0.056;0.04
0.023;0.077;0.05
0.289;0.167;0.228
0.328;0.333;0.331
0.022;0.062;0.042
0.937;0.8;0.869
0.323;0.684;0.504
0.938;0.857;0.897
0.025;0.1;0.062
0.023;0.056;0.04
1.0;1.0;1.0
0.999;0.923;0.961
0.076;0.286;0.181
0.07;0.25;0.16
0.937;0.75;0.844
0.937;0.812;0.875
0.326;0.615;0.471
0.937;0.75;0.844
0.027;0.231;0.129
0.023;0.077;0.05
0.999;0.923;0.961
1.0;1.0;1.0
0.077;0.357;0.217
0.07;0.231;0.151
0.937;0.812;0.875
0.075;0.375;0.225
0.233;0.4;0.317
0.074;0.312;0.193
0.338;0.5;0.419
0.289;0.167;0.228
0.076;0.286;0.181
0.077;0.357;0.217
1.0;1.0;1.0
0.211;0.286;0.248
0.075;0.375;0.225
0.066;0.188;0.127
0.071;0.222;0.146
0.066;0.2;0.133
0.368;0.5;0.434
0.328;0.333;0.331
0.07;0.25;0.16
0.07;0.231;0.151
0.211;0.286;0.248
1.0;1.0;1.0
0.066;0.188;0.127
1.0;1.0;1.0
0.306;0.5;0.403
0.999;0.938;0.968
0.025;0.188;0.106
0.022;0.062;0.042
0.937;0.75;0.844
0.937;0.812;0.875
0.075;0.375;0.225
0.066;0.188;0.127
1.0;1.0;1.0
