id_transcript;block_sequence
ENSCAFT00000011939_90_90;0.2.3.4.7.8.9.10.11.12.13.14.15.16.17
ENST00000288986_90_90;1.2.3.6.7.8.9.10.11.12.13.14.15.16.17
ENST00000467911_90_90;5.6.7.8.9.14.15.16
ENST00000469404_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17
ENST00000476286_90_90;1.2.3
ENST00000481752_90_90;1.2.3.6.7.8.9.10.11.12.13.14.15.16.17
ENST00000485096_90_90;1.2.3.6.7
ENST00000488930_90_90;1.2.3.6.7.8.9.13.14.15
ENST00000491539_90_90;1.2.3.6.7.8
ENST00000496489_90_90;3.6.7.8.9.14
ENSMUST00000112874_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17
ENSMUST00000116522_90_90;1.2.3.6.7.8.9.10.11.12.13.14.15.16.17
ENSMUST00000186591_90_90;1.2.3.6.7.8.9.10.11
ENSMUST00000188670_90_90;1.2.3.6.7.8.9.10
