nucHom;degHom;tsm
1.0;1.0;1.0
0.696;0.438;0.567
0.911;0.727;0.819
0.995;0.909;0.952
0.936;0.909;0.923
0.018;0.077;0.048
0.995;0.917;0.956
0.934;0.833;0.883
0.934;0.833;0.883
0.146;0.083;0.114
0.287;0.333;0.31
0.414;0.25;0.332
0.018;0.071;0.044
0.696;0.438;0.567
1.0;1.0;1.0
0.72;0.545;0.633
0.7;0.583;0.641
0.741;0.583;0.662
0.103;0.333;0.218
0.699;0.538;0.619
0.741;0.583;0.662
0.741;0.583;0.662
0.181;0.111;0.146
0.354;0.3;0.327
0.514;0.333;0.423
0.103;0.333;0.218
0.911;0.727;0.819
0.72;0.545;0.633
1.0;1.0;1.0
0.911;0.727;0.819
0.933;0.727;0.83
0.019;0.083;0.051
0.911;0.727;0.819
0.933;0.8;0.867
0.933;0.8;0.867
0.16;0.125;0.143
0.281;0.2;0.241
0.455;0.375;0.415
0.019;0.091;0.055
0.995;0.909;0.952
0.7;0.583;0.641
0.911;0.727;0.819
1.0;1.0;1.0
0.896;0.692;0.794
0.018;0.067;0.043
1.0;1.0;1.0
0.897;0.75;0.824
0.897;0.75;0.824
0.146;0.091;0.118
0.285;0.25;0.267
0.414;0.273;0.344
0.018;0.071;0.044
0.936;0.909;0.923
0.741;0.583;0.662
0.933;0.727;0.83
0.896;0.692;0.794
1.0;1.0;1.0
0.018;0.067;0.043
0.896;0.692;0.794
0.997;0.909;0.953
0.997;0.909;0.953
0.15;0.091;0.12
0.295;0.364;0.33
0.424;0.273;0.349
0.018;0.071;0.044
0.018;0.077;0.048
0.103;0.333;0.218
0.019;0.083;0.051
0.018;0.067;0.043
0.018;0.067;0.043
1.0;1.0;1.0
0.018;0.071;0.044
0.018;0.077;0.048
0.018;0.077;0.048
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.993;1.0;0.996
0.995;0.917;0.956
0.699;0.538;0.619
0.911;0.727;0.819
1.0;1.0;1.0
0.896;0.692;0.794
0.018;0.071;0.044
1.0;1.0;1.0
0.896;0.714;0.805
0.896;0.714;0.805
0.146;0.083;0.114
0.26;0.2;0.23
0.414;0.25;0.332
0.018;0.062;0.04
0.934;0.833;0.883
0.741;0.583;0.662
0.933;0.8;0.867
0.897;0.75;0.824
0.997;0.909;0.953
0.018;0.077;0.048
0.896;0.714;0.805
1.0;1.0;1.0
1.0;1.0;1.0
0.149;0.083;0.116
0.265;0.2;0.233
0.423;0.25;0.337
0.018;0.062;0.04
0.934;0.833;0.883
0.741;0.583;0.662
0.933;0.8;0.867
0.897;0.75;0.824
0.997;0.909;0.953
0.018;0.077;0.048
0.896;0.714;0.805
1.0;1.0;1.0
1.0;1.0;1.0
0.149;0.083;0.116
0.265;0.2;0.233
0.423;0.25;0.337
0.018;0.062;0.04
0.146;0.083;0.114
0.181;0.111;0.146
0.16;0.125;0.143
0.146;0.091;0.118
0.15;0.091;0.12
0.0;0.0;0.0
0.146;0.083;0.114
0.149;0.083;0.116
0.149;0.083;0.116
1.0;1.0;1.0
0.379;0.167;0.273
0.353;0.333;0.343
0.0;0.0;0.0
0.287;0.333;0.31
0.354;0.3;0.327
0.281;0.2;0.241
0.285;0.25;0.267
0.295;0.364;0.33
0.0;0.0;0.0
0.26;0.2;0.23
0.265;0.2;0.233
0.265;0.2;0.233
0.379;0.167;0.273
1.0;1.0;1.0
0.49;0.286;0.388
0.0;0.0;0.0
0.414;0.25;0.332
0.514;0.333;0.423
0.455;0.375;0.415
0.414;0.273;0.344
0.424;0.273;0.349
0.0;0.0;0.0
0.414;0.25;0.332
0.423;0.25;0.337
0.423;0.25;0.337
0.353;0.333;0.343
0.49;0.286;0.388
1.0;1.0;1.0
0.0;0.0;0.0
0.018;0.071;0.044
0.103;0.333;0.218
0.019;0.091;0.055
0.018;0.071;0.044
0.018;0.071;0.044
0.993;1.0;0.996
0.018;0.062;0.04
0.018;0.062;0.04
0.018;0.062;0.04
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
