;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000001061_90_90;ENSMUST00000110297_90_90:ENST00000517566_90_90;0.985:0.987
1;ENST00000297447_90_90;;
2;ENST00000312046_90_90;ENSMUST00000170127_90_90;0.973
3;ENST00000435082_90_90;ENST00000438229_90_90;0.35100000000000003
4;ENST00000438229_90_90;ENST00000435082_90_90;0.35100000000000003
5;ENST00000442977_90_90;;
6;ENST00000449762_90_90;ENSMUST00000166917_90_90;1.0
7;ENST00000497705_90_90;;
8;ENST00000517566_90_90;ENSMUST00000110297_90_90:ENSCAFT00000001061_90_90;0.978:0.987
9;ENST00000517686_90_90;;
10;ENST00000519415_90_90;;
11;ENST00000521592_90_90;;
12;ENST00000531443_90_90;;
13;ENSMUST00000022918_90_90;;
14;ENSMUST00000090095_90_90;ENSMUST00000090096_90_90:ENSMUST00000179393_90_90;1.0:1.0
15;ENSMUST00000090096_90_90;ENSMUST00000090095_90_90:ENSMUST00000179393_90_90;1.0:1.0
16;ENSMUST00000110297_90_90;ENSCAFT00000001061_90_90:ENST00000517566_90_90;0.985:0.978
17;ENSMUST00000166917_90_90;ENST00000449762_90_90;1.0
18;ENSMUST00000170127_90_90;ENST00000312046_90_90;0.973
19;ENSMUST00000179393_90_90;ENSMUST00000090096_90_90:ENSMUST00000090095_90_90;1.0:1.0
