;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000021165_90_90;ENSMUST00000064477_90_90:ENST00000346964_90_90:ENST00000378163_90_90:ENSMUST00000115438_90_90;0.97:0.977:0.9179999999999999:0.871
1;ENSCAFT00000021175_90_90;ENST00000378166_90_90:ENSCAFT00000022869_90_90;0.938:0.938
2;ENSCAFT00000022869_90_90;ENST00000378166_90_90:ENSCAFT00000021175_90_90;1.0:0.938
3;ENSCAFT00000049479_90_90;ENST00000421587_90_90:ENSMUST00000115436_90_90;1.0:0.9840000000000001
4;ENST00000346964_90_90;ENSCAFT00000021165_90_90:ENSMUST00000064477_90_90:ENST00000378163_90_90:ENSMUST00000115438_90_90;0.977:0.985:0.935:0.887
5;ENST00000357674_90_90;ENST00000450955_90_90;0.992
6;ENST00000392380_90_90;;
7;ENST00000392381_90_90;ENST00000378154_90_90:ENSMUST00000132176_90_90;0.775:0.84
8;ENST00000392382_90_90;ENSMUST00000023454_90_90;0.9840000000000001
9;ENST00000412364_90_90;ENST00000436682_90_90;0.882
10;ENST00000419227_90_90;;
11;ENST00000419354_90_90;ENSMUST00000100001_90_90:ENSMUST00000115205_90_90:ENST00000448528_90_90;0.985:0.985:1.0
12;ENST00000419553_90_90;ENSMUST00000124710_90_90;0.938
13;ENST00000422288_90_90;;
14;ENST00000434148_90_90;;
15;ENST00000436682_90_90;ENST00000412364_90_90;0.882
16;ENST00000443183_90_90;ENSMUST00000115196_90_90:ENST00000452595_90_90;0.917:0.965
17;ENST00000447466_90_90;ENSMUST00000128012_90_90;0.375
18;ENST00000448528_90_90;ENSMUST00000100001_90_90:ENSMUST00000115205_90_90:ENST00000419354_90_90;0.985:0.985:1.0
19;ENST00000450955_90_90;ENST00000357674_90_90;0.992
20;ENST00000452595_90_90;ENSMUST00000115196_90_90:ENST00000443183_90_90;0.883:0.965
21;ENST00000453607_90_90;;
22;ENST00000456699_90_90;;
23;ENST00000378154_90_90;ENSMUST00000132176_90_90:ENST00000392381_90_90;0.725:0.775
24;ENST00000378158_90_90;ENSMUST00000033321_90_90;0.96
25;ENST00000378163_90_90;ENSCAFT00000021165_90_90:ENSMUST00000064477_90_90:ENST00000346964_90_90:ENSMUST00000115438_90_90;0.9179999999999999:0.9279999999999999:0.935:0.9690000000000001
26;ENST00000378166_90_90;ENSCAFT00000022869_90_90:ENSCAFT00000021175_90_90;1.0:0.938
27;ENST00000378168_90_90;ENSMUST00000139735_90_90;0.7170000000000001
28;ENST00000378179_90_90;;
29;ENST00000421587_90_90;ENSMUST00000115436_90_90:ENSCAFT00000049479_90_90;0.9840000000000001:1.0
30;ENST00000442742_90_90;;
31;ENSMUST00000023454_90_90;ENST00000392382_90_90;0.9840000000000001
32;ENSMUST00000064477_90_90;ENSCAFT00000021165_90_90:ENST00000346964_90_90:ENST00000378163_90_90:ENSMUST00000115438_90_90;0.97:0.985:0.9279999999999999:0.8809999999999999
33;ENSMUST00000100001_90_90;ENSMUST00000115205_90_90:ENST00000419354_90_90:ENST00000448528_90_90;1.0:0.985:0.985
34;ENSMUST00000115196_90_90;ENST00000443183_90_90:ENST00000452595_90_90;0.917:0.883
35;ENSMUST00000115201_90_90;;
36;ENSMUST00000115205_90_90;ENSMUST00000100001_90_90:ENST00000419354_90_90:ENST00000448528_90_90;1.0:0.985:0.985
37;ENSMUST00000130920_90_90;;
38;ENSMUST00000131136_90_90;;
39;ENSMUST00000132176_90_90;ENST00000378154_90_90:ENST00000392381_90_90;0.725:0.84
40;ENSMUST00000033321_90_90;ENST00000378158_90_90;0.96
41;ENSMUST00000115435_90_90;ENSMUST00000128095_90_90;0.4
42;ENSMUST00000115436_90_90;ENST00000421587_90_90:ENSCAFT00000049479_90_90;0.9840000000000001:0.9840000000000001
43;ENSMUST00000115438_90_90;ENSCAFT00000021165_90_90:ENSMUST00000064477_90_90:ENST00000346964_90_90:ENST00000378163_90_90;0.871:0.8809999999999999:0.887:0.9690000000000001
44;ENSMUST00000124710_90_90;ENST00000419553_90_90;0.938
45;ENSMUST00000128012_90_90;ENST00000447466_90_90;0.375
46;ENSMUST00000128095_90_90;ENSMUST00000115435_90_90;0.4
47;ENSMUST00000139735_90_90;ENST00000378168_90_90;0.7170000000000001
48;ENSMUST00000156096_90_90;;
