id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript38_ENSCGRG00000018457;null;transcript38_ENSRNOG00000031503|0.957&transcript38_ENSSTOG00000019743|1.0&transcript38_ENSCGRG00015005362|1.0;null;0
transcript38_ENSRNOG00000031503;null;transcript38_ENSCGRG00000018457|0.957&transcript38_ENSSTOG00000019743|0.957&transcript38_ENSCGRG00015005362|0.957;null;0
transcript38_ENSSTOG00000019743;null;transcript38_ENSCGRG00000018457|1.0&transcript38_ENSRNOG00000031503|0.957&transcript38_ENSCGRG00015005362|1.0;null;0
transcript38_ENSCGRG00015005362;null;transcript38_ENSCGRG00000018457|1.0&transcript38_ENSRNOG00000031503|0.957&transcript38_ENSSTOG00000019743|1.0;null;0
transcript37_ENSPEMG00000024651;null;transcript54_ENSCGRG00015005362|0.935&transcript37_ENSMUGG00000013649|0.962&transcript37_ENSCGRG00001010245|0.962&transcript37_ENSSTOG00000019743|0.962&transcript37_ENSMUGG00000013592|0.953;null;1
transcript54_ENSCGRG00015005362;null;transcript37_ENSPEMG00000024651|0.935&transcript37_ENSMUGG00000013649|0.972&transcript37_ENSCGRG00001010245|0.972&transcript37_ENSSTOG00000019743|0.972&transcript37_ENSMUGG00000013592|0.962;null;1
transcript37_ENSMUGG00000013649;null;transcript37_ENSPEMG00000024651|0.962&transcript54_ENSCGRG00015005362|0.972&transcript37_ENSCGRG00001010245|1.0&transcript37_ENSSTOG00000019743|1.0;transcript37_ENSMUGG00000013592|0.99;1
transcript37_ENSCGRG00001010245;null;transcript37_ENSPEMG00000024651|0.962&transcript54_ENSCGRG00015005362|0.972&transcript37_ENSMUGG00000013649|1.0&transcript37_ENSSTOG00000019743|1.0&transcript37_ENSMUGG00000013592|0.99;null;1
transcript37_ENSSTOG00000019743;null;transcript37_ENSPEMG00000024651|0.962&transcript54_ENSCGRG00015005362|0.972&transcript37_ENSMUGG00000013649|1.0&transcript37_ENSCGRG00001010245|1.0&transcript37_ENSMUGG00000013592|0.99;null;1
transcript37_ENSMUGG00000013592;null;transcript37_ENSPEMG00000024651|0.953&transcript54_ENSCGRG00015005362|0.962&transcript37_ENSCGRG00001010245|0.99&transcript37_ENSSTOG00000019743|0.99;transcript37_ENSMUGG00000013649|0.99;1
transcript57_ENSMUGG00000013649;null;transcript57_ENSPEMG00000024651|0.954;transcript51_ENSMUGG00000013592|0.903;2
transcript57_ENSPEMG00000024651;null;transcript57_ENSMUGG00000013649|0.954&transcript51_ENSMUGG00000013592|0.862;null;2
