id_transcript;block_sequence
ENSCAFT00000031997_90_90;1.4.5.6.7.8.9.10.11.12.13.14.15
ENSCAFT00000046265_90_90;0.5.6.7.8.9.10.11.12.13.14.15
ENST00000223836_90_90;1.2.5.6.7.8.9.10.11.12.13.14.15
ENST00000373156_90_90;0.5.6.7.8.9.10.11.12.13.14.15
ENST00000373176_90_90;0.5.6.7.8.9.10.11.12.13.14.15
ENST00000413016_90_90;6.10.11.12.13.14.15
ENST00000550143_90_90;9.10.11.12.14
ENST00000550992_90_90;0.3
ENSMUST00000068271_90_90;1.4.5.6.7.8.9.10.11.12.13.14.15
ENSMUST00000113277_90_90;0.5.6.7.8.9.10.11.12.13.14.15
ENSMUST00000113278_90_90;0.5.6.7.8.9.10.11.12.13.14.15
ENSMUST00000156578_90_90;0.5.6.7.8.9.10
ENSMUST00000195721_90_90;0.5.6.8.9.10.11
