id_transcript;block_sequence
ENSCAFT00000031036_90_90;4.5.6.8.10.12.14.15.16.17.18.19.20.21.22.27.28.31.32.33.34.35.37.38.41
ENSCAFT00000043222_90_90;0.1.2.3.17.18.19.20.21.22.27.28.31.32.33.34.35.37.38.41
ENST00000164247_90_90;0.1.2.3.17.18.19.20.21.26.27.28.29.32.33.35.36.37.40.41
ENST00000341524_90_90;0.1.2.3.17.18.19.20.21.26.27.28.29.32.33.35.36.37.40.41
ENST00000352527_90_90;0.1.17.18.19.20.21.26.27.28.29.32.33.35.36.37.40.41
ENST00000378083_90_90;6.7.8.9.10.11.12.13.14.16.17.18.19.20.21.26.27.28.29.30.31.32.33.35.36.37.40.41
ENST00000378092_90_90;0.1.17.18.19.20.21.26.27.28.29.32.33.35.36.37.40.41
ENST00000378097_90_90;0.1.2.3.17.18.19.20.21.26.27.28.29.32.33.35.36.37.40.41
ENST00000378111_90_90;0.1.2.3.17.18.19.20.21.42
ENST00000389632_90_90;0.1.2.3.17.18.19.20.21.26.27.28.29.32
ENST00000428161_90_90;0.1.17.18.19.20.21.26.27.28.29.32.33.34
ENST00000445501_90_90;0.1.2.3.17.18
ENST00000458166_90_90;20.21.26.27.28.29.32.33.35.36.37.40.41
ENST00000462676_90_90;21.22.23.24
ENST00000472700_90_90;1.2.3.17.18.19.20.21.22.23.25
ENST00000602612_90_90;0.1.2.3.17.18.19.20.21.26.27.28.29.32.33.35.36.37.38.39
ENSMUST00000030768_90_90;0.1.4.18.19.20.21.22.27.28.29.32.33.34.35.37.38.41
ENSMUST00000105648_90_90;0.1.2.3.4.18.19.20.21.22.27.28.29.32.33.34.35.37.38.41
ENSMUST00000159186_90_90;0.1.2.3.4.18.19.20.21.22.27.28.29.30.31.32.33.34.35.37.38.41
ENSMUST00000159840_90_90;0.1.4.18.19.20.21.22.27.28.29.32.33.34.35.37.38.41
ENSMUST00000160884_90_90;0.1.2.3.4.18.19.20.21.22.27.28.29.32.33.34.35.37.38.41
ENSMUST00000161236_90_90;0.1.2.3.4.18.19.20.21.22.27
ENSMUST00000162017_90_90;0.1.2
