id_transcript;id_gene
ENSCAFT00000031036_90_90;ENSCAFG00000019524_90
ENSCAFT00000043222_90_90;ENSCAFG00000019524_90
ENST00000164247_90_90;ENSG00000069424_90
ENST00000341524_90_90;ENSG00000069424_90
ENST00000352527_90_90;ENSG00000069424_90
ENST00000378083_90_90;ENSG00000069424_90
ENST00000378092_90_90;ENSG00000069424_90
ENST00000378097_90_90;ENSG00000069424_90
ENST00000378111_90_90;ENSG00000069424_90
ENST00000389632_90_90;ENSG00000069424_90
ENST00000428161_90_90;ENSG00000069424_90
ENST00000445501_90_90;ENSG00000069424_90
ENST00000458166_90_90;ENSG00000069424_90
ENST00000462676_90_90;ENSG00000069424_90
ENST00000472700_90_90;ENSG00000069424_90
ENST00000602612_90_90;ENSG00000069424_90
ENSMUST00000030768_90_90;ENSMUSG00000028931_90
ENSMUST00000105648_90_90;ENSMUSG00000028931_90
ENSMUST00000159186_90_90;ENSMUSG00000028931_90
ENSMUST00000159840_90_90;ENSMUSG00000028931_90
ENSMUST00000160884_90_90;ENSMUSG00000028931_90
ENSMUST00000161236_90_90;ENSMUSG00000028931_90
ENSMUST00000162017_90_90;ENSMUSG00000028931_90
