nucHom;degHom;tsm
1.0;1.0;1.0
0.948;1.0;0.974
0.948;1.0;0.974
0.842;0.917;0.879
0.382;0.25;0.316
0.403;0.333;0.368
0.199;0.083;0.141
0.49;0.5;0.495
0.948;0.923;0.935
0.948;0.923;0.935
0.948;0.923;0.935
0.937;0.846;0.891
0.703;0.846;0.774
0.948;1.0;0.974
1.0;1.0;1.0
0.98;0.857;0.918
0.888;0.917;0.903
0.402;0.25;0.326
0.425;0.333;0.379
0.209;0.083;0.146
0.508;0.462;0.485
1.0;1.0;1.0
0.98;0.923;0.952
1.0;1.0;1.0
0.969;0.846;0.907
0.651;0.833;0.742
0.948;1.0;0.974
0.98;0.857;0.918
1.0;1.0;1.0
0.87;0.786;0.828
0.395;0.214;0.304
0.416;0.286;0.351
0.205;0.071;0.138
0.498;0.4;0.449
0.983;0.923;0.953
0.997;1.0;0.998
0.983;0.923;0.953
0.986;0.923;0.955
0.641;0.769;0.705
0.842;0.917;0.879
0.888;0.917;0.903
0.87;0.786;0.828
1.0;1.0;1.0
0.453;0.273;0.363
0.478;0.364;0.421
0.236;0.091;0.163
0.398;0.385;0.392
0.888;0.917;0.903
0.87;0.846;0.858
0.888;0.917;0.903
0.859;0.769;0.814
0.545;0.75;0.647
0.382;0.25;0.316
0.402;0.25;0.326
0.395;0.214;0.304
0.453;0.273;0.363
1.0;1.0;1.0
0.948;0.75;0.849
0.0;0.0;0.0
0.0;0.0;0.0
0.402;0.25;0.326
0.395;0.231;0.313
0.402;0.25;0.326
0.383;0.154;0.269
0.085;0.083;0.084
0.403;0.333;0.368
0.425;0.333;0.379
0.416;0.286;0.351
0.478;0.364;0.421
0.948;0.75;0.849
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.425;0.333;0.379
0.416;0.308;0.362
0.425;0.333;0.379
0.405;0.231;0.318
0.106;0.167;0.137
0.199;0.083;0.141
0.209;0.083;0.146
0.205;0.071;0.138
0.236;0.091;0.163
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.392;0.143;0.268
0.209;0.083;0.146
0.205;0.077;0.141
0.209;0.083;0.146
0.208;0.083;0.145
0.282;0.1;0.191
0.49;0.5;0.495
0.508;0.462;0.485
0.498;0.4;0.449
0.398;0.385;0.392
0.0;0.0;0.0
0.0;0.0;0.0
0.392;0.143;0.268
1.0;1.0;1.0
0.517;0.5;0.508
0.507;0.462;0.485
0.517;0.5;0.508
0.512;0.5;0.506
0.697;0.6;0.648
0.948;0.923;0.935
1.0;1.0;1.0
0.983;0.923;0.953
0.888;0.917;0.903
0.402;0.25;0.326
0.425;0.333;0.379
0.209;0.083;0.146
0.517;0.5;0.508
1.0;1.0;1.0
0.98;0.857;0.918
1.0;1.0;1.0
0.969;0.786;0.877
0.651;0.769;0.71
0.948;0.923;0.935
0.98;0.923;0.952
0.997;1.0;0.998
0.87;0.846;0.858
0.395;0.231;0.313
0.416;0.308;0.362
0.205;0.077;0.141
0.507;0.462;0.485
0.98;0.857;0.918
1.0;1.0;1.0
0.98;0.857;0.918
0.989;0.929;0.959
0.639;0.667;0.653
0.948;0.923;0.935
1.0;1.0;1.0
0.983;0.923;0.953
0.888;0.917;0.903
0.402;0.25;0.326
0.425;0.333;0.379
0.209;0.083;0.146
0.517;0.5;0.508
1.0;1.0;1.0
0.98;0.857;0.918
1.0;1.0;1.0
0.969;0.786;0.877
0.651;0.769;0.71
0.937;0.846;0.891
0.969;0.846;0.907
0.986;0.923;0.955
0.859;0.769;0.814
0.383;0.154;0.269
0.405;0.231;0.318
0.208;0.083;0.145
0.512;0.5;0.506
0.969;0.786;0.877
0.989;0.929;0.959
0.969;0.786;0.877
1.0;1.0;1.0
0.646;0.714;0.68
0.703;0.846;0.774
0.651;0.833;0.742
0.641;0.769;0.705
0.545;0.75;0.647
0.085;0.083;0.084
0.106;0.167;0.137
0.282;0.1;0.191
0.697;0.6;0.648
0.651;0.769;0.71
0.639;0.667;0.653
0.651;0.769;0.71
0.646;0.714;0.68
1.0;1.0;1.0
