nucHom;degHom;tsm
1.0;1.0;1.0
0.45;0.304;0.377
0.523;0.36;0.442
0.525;0.45;0.488
0.687;0.4;0.544
0.011;0.182;0.097
0.576;0.5;0.538
0.161;0.15;0.155
0.468;0.294;0.381
0.454;0.412;0.433
0.274;0.333;0.303
0.482;0.444;0.463
0.555;0.476;0.516
0.207;0.364;0.285
0.614;0.556;0.585
0.485;0.444;0.465
0.611;0.526;0.569
0.45;0.304;0.377
1.0;1.0;1.0
0.788;0.818;0.803
0.78;0.7;0.74
0.331;0.118;0.225
0.088;0.2;0.144
0.859;0.778;0.819
0.39;0.474;0.432
0.645;0.5;0.573
0.984;0.812;0.898
0.495;0.526;0.51
0.991;0.824;0.907
0.784;0.714;0.749
0.239;0.25;0.244
0.861;0.737;0.799
0.607;0.55;0.579
0.865;0.789;0.827
0.523;0.36;0.442
0.788;0.818;0.803
1.0;1.0;1.0
0.991;0.9;0.946
0.419;0.211;0.315
0.069;0.158;0.114
0.899;0.8;0.85
0.506;0.6;0.553
0.704;0.55;0.627
0.776;0.65;0.713
0.557;0.571;0.564
0.781;0.667;0.724
0.996;0.905;0.951
0.189;0.2;0.195
0.9;0.762;0.831
0.767;0.667;0.717
0.903;0.81;0.857
0.525;0.45;0.488
0.78;0.7;0.74
0.991;0.9;0.946
1.0;1.0;1.0
0.419;0.174;0.296
0.066;0.192;0.129
0.907;0.913;0.91
0.483;0.538;0.51
0.71;0.609;0.659
0.784;0.783;0.784
0.558;0.593;0.576
0.778;0.682;0.73
0.994;0.909;0.952
0.185;0.217;0.201
0.897;0.773;0.835
0.765;0.682;0.724
0.901;0.818;0.859
0.687;0.4;0.544
0.331;0.118;0.225
0.419;0.211;0.315
0.419;0.174;0.296
1.0;1.0;1.0
0.0;0.0;0.0
0.462;0.19;0.326
0.182;0.105;0.143
0.59;0.286;0.438
0.332;0.1;0.216
0.312;0.143;0.227
0.332;0.105;0.218
0.419;0.182;0.3
0.0;0.0;0.0
0.464;0.211;0.338
0.543;0.235;0.389
0.462;0.2;0.331
0.011;0.182;0.097
0.088;0.2;0.144
