id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript59_ENSMUGG00000013649;null;null;null;0
transcript39_ENSPEMG00000024651;null;transcript39_ENSSTOG00000019743|0.974;null;1
transcript39_ENSSTOG00000019743;null;transcript39_ENSPEMG00000024651|0.974;null;1
transcript37_ENSSTOG00000019743;null;transcript37_ENSMUGG00000013649|1.0&transcript54_ENSCGRG00015005362|0.972&transcript37_ENSPEMG00000024651|0.968&transcript37_ENSMUGG00000013592|0.992&transcript37_ENSCGRG00001010245|0.999;null;2
transcript37_ENSMUGG00000013649;null;transcript37_ENSSTOG00000019743|1.0&transcript54_ENSCGRG00015005362|0.972&transcript37_ENSPEMG00000024651|0.968&transcript37_ENSCGRG00001010245|0.999;transcript37_ENSMUGG00000013592|0.992;2
transcript54_ENSCGRG00015005362;null;transcript37_ENSSTOG00000019743|0.972&transcript37_ENSMUGG00000013649|0.972&transcript37_ENSPEMG00000024651|0.943&transcript37_ENSMUGG00000013592|0.964&transcript37_ENSCGRG00001010245|0.972;null;2
transcript37_ENSPEMG00000024651;null;transcript37_ENSSTOG00000019743|0.968&transcript37_ENSMUGG00000013649|0.968&transcript54_ENSCGRG00015005362|0.943&transcript37_ENSMUGG00000013592|0.964&transcript37_ENSCGRG00001010245|0.969;null;2
transcript37_ENSMUGG00000013592;null;transcript37_ENSSTOG00000019743|0.992&transcript54_ENSCGRG00015005362|0.964&transcript37_ENSPEMG00000024651|0.964&transcript37_ENSCGRG00001010245|0.991;transcript37_ENSMUGG00000013649|0.992;2
transcript37_ENSCGRG00001010245;null;transcript37_ENSSTOG00000019743|0.999&transcript37_ENSMUGG00000013649|0.999&transcript54_ENSCGRG00015005362|0.972&transcript37_ENSPEMG00000024651|0.969&transcript37_ENSMUGG00000013592|0.991;null;2
transcript65_ENSCGRG00000018457;null;null;null;3
transcript59_ENSPEMG00000024651;null;null;null;4
transcript57_ENSPEMG00000024651;null;transcript57_ENSMUGG00000013649|0.961;null;5
transcript57_ENSMUGG00000013649;null;transcript57_ENSPEMG00000024651|0.961;transcript51_ENSMUGG00000013592|0.96;5
transcript51_ENSMUGG00000013592;null;null;transcript57_ENSMUGG00000013649|0.96;5
transcript40_ENSSTOG00000019743;transcript29_ENSSTOG00000019743|1.0&transcript26_ENSSTOG00000019743|1.0;null;null;6
transcript29_ENSSTOG00000019743;transcript40_ENSSTOG00000019743|1.0&transcript26_ENSSTOG00000019743|1.0;null;null;6
transcript26_ENSSTOG00000019743;transcript40_ENSSTOG00000019743|1.0&transcript29_ENSSTOG00000019743|1.0;null;null;6
transcript38_ENSSTOG00000019743;null;transcript38_ENSCGRG00015005362|1.0&transcript38_ENSCGRG00000018457|1.0;null;7
transcript9_ENSPEMG00000024651;transcript33_ENSPEMG00000024651|1.0;transcript52_ENSCGRG00001010245|0.931&transcript9_ENSCGRG00015005362|0.966&transcript38_ENSRNOG00000031503|0.969;null;7
transcript38_ENSCGRG00015005362;null;transcript38_ENSSTOG00000019743|1.0&transcript38_ENSCGRG00000018457|1.0&transcript38_ENSRNOG00000031503|1.0;null;7
transcript52_ENSCGRG00001010245;null;transcript9_ENSPEMG00000024651|0.931&transcript33_ENSPEMG00000024651|0.931&transcript52_ENSCGRG00000018457|1.0&transcript9_ENSCGRG00015005362|0.963;null;7
transcript38_ENSCGRG00000018457;null;transcript38_ENSSTOG00000019743|1.0&transcript38_ENSCGRG00015005362|1.0&transcript38_ENSRNOG00000031503|1.0;null;7
transcript33_ENSPEMG00000024651;transcript9_ENSPEMG00000024651|1.0;transcript52_ENSCGRG00001010245|0.931&transcript9_ENSCGRG00015005362|0.966&transcript38_ENSRNOG00000031503|0.969;null;7
transcript52_ENSCGRG00000018457;null;transcript52_ENSCGRG00001010245|1.0;null;7
transcript9_ENSCGRG00015005362;null;transcript9_ENSPEMG00000024651|0.966&transcript52_ENSCGRG00001010245|0.963&transcript33_ENSPEMG00000024651|0.966&transcript38_ENSRNOG00000031503|1.0;null;7
transcript38_ENSRNOG00000031503;null;transcript9_ENSPEMG00000024651|0.969&transcript38_ENSCGRG00015005362|1.0&transcript38_ENSCGRG00000018457|1.0&transcript33_ENSPEMG00000024651|0.969&transcript9_ENSCGRG00015005362|1.0;null;7
transcript8_ENSPEMG00000024651;null;transcript8_ENSCGRG00015005362|0.97&transcript8_ENSCGRG00000018457|0.973&transcript8_ENSSTOG00000019743|0.973;null;8
transcript8_ENSCGRG00015005362;null;transcript8_ENSPEMG00000024651|0.97&transcript8_ENSCGRG00000018457|0.997&transcript8_ENSSTOG00000019743|0.997;null;8
transcript8_ENSCGRG00000018457;null;transcript8_ENSPEMG00000024651|0.973&transcript8_ENSCGRG00015005362|0.997&transcript8_ENSSTOG00000019743|1.0;null;8
transcript8_ENSSTOG00000019743;null;transcript8_ENSPEMG00000024651|0.973&transcript8_ENSCGRG00015005362|0.997&transcript8_ENSCGRG00000018457|1.0;null;8
transcript56_ENSPEMG00000024651;null;transcript56_ENSCGRG00000018457|0.969;null;9
transcript56_ENSCGRG00000018457;null;transcript56_ENSPEMG00000024651|0.969;null;9
transcript58_ENSMUGG00000013649;null;transcript58_ENSPEMG00000024651|0.967;null;10
transcript58_ENSPEMG00000024651;null;transcript58_ENSMUGG00000013649|0.967;null;10
transcript8_ENSNGAG00000018584;null;null;null;11
transcript33_ENSNGAG00000018584;null;null;null;12
