id_transcript;id_gene
ENSCAFT00000001061_90_90;ENSCAFG00000000680_90
ENST00000297447_90_90;ENSG00000164830_90
ENST00000312046_90_90;ENSG00000164830_90
ENST00000435082_90_90;ENSG00000164830_90
ENST00000438229_90_90;ENSG00000164830_90
ENST00000442977_90_90;ENSG00000164830_90
ENST00000449762_90_90;ENSG00000164830_90
ENST00000497705_90_90;ENSG00000164830_90
ENST00000517566_90_90;ENSG00000164830_90
ENST00000517686_90_90;ENSG00000164830_90
ENST00000519415_90_90;ENSG00000164830_90
ENST00000521592_90_90;ENSG00000164830_90
ENST00000531443_90_90;ENSG00000164830_90
ENSMUST00000022918_90_90;ENSMUSG00000022307_90
ENSMUST00000090095_90_90;ENSMUSG00000022307_90
ENSMUST00000090096_90_90;ENSMUSG00000022307_90
ENSMUST00000110297_90_90;ENSMUSG00000022307_90
ENSMUST00000166917_90_90;ENSMUSG00000022307_90
ENSMUST00000170127_90_90;ENSMUSG00000022307_90
ENSMUST00000179393_90_90;ENSMUSG00000022307_90
