id_transcript;id_gene
ENSCAFT00000023420_90_90;ENSCAFG00000014740_90
ENST00000319770_90_90;ENSG00000126746_90
ENST00000355772_90_90;ENSG00000126746_90
ENST00000361959_90_90;ENSG00000126746_90
ENST00000396801_90_90;ENSG00000126746_90
ENST00000417772_90_90;ENSG00000126746_90
ENST00000436774_90_90;ENSG00000126746_90
ENST00000535485_90_90;ENSG00000126746_90
ENST00000538829_90_90;ENSG00000126746_90
ENST00000540915_90_90;ENSG00000126746_90
ENST00000542351_90_90;ENSG00000126746_90
ENST00000544482_90_90;ENSG00000126746_90
ENST00000545946_90_90;ENSG00000126746_90
ENSMUST00000046064_90_90;ENSMUSG00000038346_90
ENSMUST00000054553_90_90;ENSMUSG00000038346_90
ENSMUST00000084275_90_90;ENSMUSG00000038346_90
ENSMUST00000088308_90_90;ENSMUSG00000038346_90
ENSMUST00000112424_90_90;ENSMUSG00000038346_90
ENSMUST00000112425_90_90;ENSMUSG00000038346_90
ENSMUST00000112427_90_90;ENSMUSG00000038346_90
ENSMUST00000112428_90_90;ENSMUSG00000038346_90
ENSMUST00000152752_90_90;ENSMUSG00000038346_90
