id_transcript;block_sequence
ENSCAFT00000018602_90_90;1.3.4.5.6.8.10.11.13.14.15.16.17.18.19.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36
ENST00000248933_90_90;0.4.5.6.8.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.27.28.29.30.31.32.33.34.35.36
ENST00000343706_90_90;0.4.5.6.8.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.27.28.29.30.31.34.35.36
ENST00000360929_90_90;0.4.5.6.8.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.27.28.29.30.32.34.35.36
ENST00000402979_90_90;28.29.30.31.32.33.35.36
ENST00000403121_90_90;28.29.30.31.35.36
ENST00000404234_90_90;0.4.5.6.8.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.27.28.29.30.31.32.33.35.36
ENST00000529632_90_90;0.4.5.6.8.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.27.28.29.30.31.32.36
ENST00000629590_90_90;0.4.5.6.8.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.27.28.29.30.31.32.34.35.36
ENSMUST00000075387_90_90;1.2.3.4.6.7.8.9.10.13.15.17.19.22.24.27.29.30.31.32.33.36
ENSMUST00000079491_90_90;1.2.3.4.6.7.8.9.10.13.15.17.19.22.24.27.29.30.31.32.33.35.36
ENSMUST00000197425_90_90;1.2.3.4.6.7.8.9.10.13.15.17.19.22.24.27.29.30.31.33.36
ENSMUST00000200575_90_90;30.32.33.35.36
ENSMUST00000212480_90_90;1.2.3.4.6.7.8.9.10.13.15.17.19.22.24.27.29.30.31.32.33.34.35.36
ENSMUST00000212758_90_90;1.2.3.4.6.7.8.9.10.13.15.17.19.22.24.27.29.30.31.35.36
