id_transcript;id_gene
ENSCAFT00000013561_90_90;ENSCAFG00000008519_90
ENSCAFT00000013564_90_90;ENSCAFG00000008519_90
ENST00000233330_90_90;ENSG00000114993_90
ENST00000272430_90_90;ENSG00000114993_90
ENST00000305557_90_90;ENSG00000114993_90
ENST00000640304_90_90;ENSG00000114993_90
ENSMUST00000065512_90_90;ENSMUSG00000034930_90
ENSMUST00000087938_90_90;ENSMUSG00000034930_90
ENSMUST00000121093_90_90;ENSMUSG00000034930_90
ENSMUST00000129316_90_90;ENSMUSG00000034930_90
ENSMUST00000130622_90_90;ENSMUSG00000034930_90
ENSMUST00000135490_90_90;ENSMUSG00000034930_90
ENSMUST00000213056_90_90;ENSMUSG00000034930_90
