id_transcript;id_transcript;block_sequence
ENSCAFT00000020758_90_90;ENSCAFT00000020758_90_90;1.3.4.5.7.9.10.12.13.17.18.19.22.23.24.27.29.30.31.32.35.37.39.41.43.45.53.54.55.56.57.58
ENST00000379697_90_90;ENST00000379697_90_90;1.3.4.5.7.9.10.12.13.15.19.20.21.22.23.24.27.28.29.30.31.32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49.50
ENST00000379698_90_90;ENST00000379698_90_90;2.3.4.5.7.9.10.12.13.15.19.20.23.24.27.28.29.30.31.32.33.52.53.54.55.56.58
ENST00000379716_90_90;ENST00000379716_90_90;25.27.28.29.30.31.32.33.52.53.54.55.56.58
ENST00000379726_90_90;ENST00000379726_90_90;4.5.7.9.10.12.13.15.19.20.21.22.23.24.27.28.29.30.31.32.33.52.53.54.55.56.58
ENST00000397821_90_90;ENST00000397821_90_90;1.3.4.5.7.9.10.12.13.15.19.20.23.24.27.28.29.30.31.32.33.52.53.54.55.56.58
ENST00000431164_90_90;ENST00000431164_90_90;18.19.20.23
ENST00000432234_90_90;ENST00000432234_90_90;0.3.4.5.7.9.10.12.13.15.19.20.23.24.27.28.29
ENSMUST00000073094_90_90;ENSMUST00000073094_90_90;1.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.27.28.29.30.31.32.35.37.39.41.43.45.46.48.54.55.56.58
ENSMUST00000080394_90_90;ENSMUST00000080394_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.23.24.27.28.29.30.31.32.35.37.39.41.43.45.46.48.54.55.56.58
ENSMUST00000112451_90_90;ENSMUST00000112451_90_90;25.27.28.29.30.31.32.35.37.39.41.43.45.46.48.54.55.56.58
ENSMUST00000112453_90_90;ENSMUST00000112453_90_90;25.26.27.28.29.30.31.32.35.37.39.41.43.45.46.48.54.55.56.58
ENSMUST00000112456_90_90;ENSMUST00000112456_90_90;1.10.11.12.13.14.15.16.17.18.19.20.23.24.27.28.29.30.31.32.35.37.39.41.43.45.46.48.54.55.56.58
ENSMUST00000123433_90_90;ENSMUST00000123433_90_90;13.14.15.16.17.18.19.20.23.24.27.28.29.30
ENSMUST00000141354_90_90;ENSMUST00000141354_90_90;5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.23.24.27.28.29.30.31.32.35.37.39.41.43.45.46.48.49.51
ENSMUST00000152426_90_90;ENSMUST00000152426_90_90;32.35.37.39.41.43.45.46.48.54.56.58
