id_transcript;id_transcript;orthologs
ENSCAFT00000020758_90_90;ENSCAFT00000020758_90_90;ENST00000397821_90_90
ENST00000379697_90_90;ENST00000379697_90_90;ENSMUST00000141354_90_90
ENST00000379698_90_90;ENST00000379698_90_90;null
ENST00000379716_90_90;ENST00000379716_90_90;ENSMUST00000112451_90_90
ENST00000379726_90_90;ENST00000379726_90_90;null
ENST00000397821_90_90;ENST00000397821_90_90;ENSCAFT00000020758_90_90
ENST00000431164_90_90;ENST00000431164_90_90;null
ENST00000432234_90_90;ENST00000432234_90_90;ENSMUST00000123433_90_90
ENSMUST00000073094_90_90;ENSMUST00000073094_90_90;null
ENSMUST00000080394_90_90;ENSMUST00000080394_90_90;null
ENSMUST00000112451_90_90;ENSMUST00000112451_90_90;ENST00000379716_90_90
ENSMUST00000112453_90_90;ENSMUST00000112453_90_90;null
ENSMUST00000112456_90_90;ENSMUST00000112456_90_90;null
ENSMUST00000123433_90_90;ENSMUST00000123433_90_90;ENST00000432234_90_90
ENSMUST00000141354_90_90;ENSMUST00000141354_90_90;ENST00000379697_90_90
ENSMUST00000152426_90_90;ENSMUST00000152426_90_90;null
