id_transcript;block_sequence
ENSCAFT00000013523_90_90;0.1.2.4.6.7.8.9.13.19.20.21.22.23.24.25.26.27.29.30.31
ENST00000339266_90_90;0.1.2.3.4.6.7.8.12.13.19.20.21.22.23.24.25.26.27.29.30.31
ENST00000340491_90_90;10.12.13.19.20.21.22.23.24.25.26.27.29.30.31
ENST00000373907_90_90;0.1.2.3.4.6.7.8.12.13.19.20.21.22.23.24.25.26.27.29.30.31
ENST00000373913_90_90;0.1.2.3.4.6.7.8.12.13.14.15.16.17.20.21.22.23.24.25.26.27.29.30.31
ENST00000401952_90_90;0.1.2.3.4.6.7.8.12.13.14.15.16.17.20.21.22.23.24.25.26.27.29.30.31
ENST00000475894_90_90;21.22.23.24.25.26.27.29.30.31
ENST00000482872_90_90;21.22
ENST00000489701_90_90;15.16.17.20.21.22.23.24.25.26.27.28
ENST00000495241_90_90;21.22.23.24.25.26
ENSMUST00000000094_90_90;15.17.18.20.21.22.23.24.25.26.27.28
ENSMUST00000070782_90_90;0.2.3.4.5.6.7.8.11.13.14.15.17.18.20.21.22.23.24.25.26.27.29.30.31
ENSMUST00000099145_90_90;10.11.13.19.20.21.22.23.24.25.26.27.29.30.31
ENSMUST00000109566_90_90;21.22.23.24.25.26.27.29.30.31
ENSMUST00000109567_90_90;0.2.3.4.5.6.7.8.11.13.14.15.17.18.20.21.22.23.24.25.26.27.29.30.31
ENSMUST00000109568_90_90;0.2.3.4.5.6.8.11.13.19.20.21.22.23.24.25.26.27.29.30.31
ENSMUST00000131157_90_90;25.26.27.29
ENSMUST00000137356_90_90;21
ENSMUST00000146412_90_90;21.22.23.24.25
ENSMUST00000169464_90_90;0.2.3.4.5.6.7.8.11.13.19.20.21.22.23.24.25.26.27.29.30.31
ENSMUST00000171030_90_90;21.22.23.24.25.26.27.29.30
ENSMUST00000177013_90_90;21.22.23
