id_transcript;block_sequence
ENSCAFT00000025386_90_90;0.1.2.5.6.7.8.9.10.11.12.14.15.16.17.18.20.21.22.23.24
ENST00000389900_90_90;0.1.4.5.6.7.11.12.13.14.16.17.18.19
ENST00000389902_90_90;0.1.4.5.6.7.8.9.10.11.12.13.14.16.17.18.20.21.22.23.24
ENST00000411812_90_90;0.1.2.3
ENST00000416985_90_90;0
ENST00000425013_90_90;0.1.4.5.6.7.11.12.13.14.16.17.18.20.21.22.23.24
ENSMUST00000053498_90_90;0.1.2.5.7.11.14.16.18.20.21.22.24
ENSMUST00000197296_90_90;0.1.2.5.7.9
ENSMUST00000200430_90_90;0.1.21
ENSMUST00000200607_90_90;0.1.2.5.7.8.9.10.11.14.16.18.20.21.22.24
