nucHom;degHom;tsm
1.0;1.0;1.0
0.842;0.778;0.81
0.844;0.889;0.867
0.846;1.0;0.923
0.833;0.8;0.817
0.834;0.9;0.867
0.836;1.0;0.918
0.227;0.4;0.314
0.418;0.6;0.509
0.095;0.1;0.098
0.842;0.778;0.81
1.0;1.0;1.0
0.998;0.875;0.936
0.996;0.778;0.887
1.0;1.0;1.0
0.998;0.875;0.936
0.996;0.778;0.887
0.271;0.375;0.323
0.499;0.625;0.562
0.114;0.143;0.129
0.844;0.889;0.867
0.998;0.875;0.936
1.0;1.0;1.0
0.998;0.889;0.944
0.998;0.875;0.936
1.0;1.0;1.0
0.998;0.889;0.944
0.273;0.5;0.387
0.501;0.75;0.625
0.114;0.125;0.119
0.846;1.0;0.923
0.996;0.778;0.887
0.998;0.889;0.944
1.0;1.0;1.0
0.996;0.778;0.887
0.998;0.889;0.944
1.0;1.0;1.0
0.273;0.444;0.359
0.5;0.667;0.584
0.114;0.111;0.113
0.833;0.8;0.817
1.0;1.0;1.0
0.998;0.875;0.936
0.996;0.778;0.887
1.0;1.0;1.0
0.998;0.889;0.944
0.996;0.8;0.898
0.271;0.333;0.302
0.498;0.556;0.527
0.114;0.125;0.119
0.834;0.9;0.867
0.998;0.875;0.936
1.0;1.0;1.0
0.998;0.889;0.944
0.998;0.889;0.944
1.0;1.0;1.0
0.998;0.9;0.949
0.273;0.444;0.359
0.5;0.667;0.584
0.114;0.111;0.113
0.836;1.0;0.918
0.996;0.778;0.887
0.998;0.889;0.944
1.0;1.0;1.0
0.996;0.8;0.898
0.998;0.9;0.949
1.0;1.0;1.0
0.272;0.4;0.336
0.499;0.6;0.549
0.113;0.1;0.107
0.227;0.4;0.314
0.271;0.375;0.323
0.273;0.5;0.387
0.273;0.444;0.359
0.271;0.333;0.302
0.273;0.444;0.359
0.272;0.4;0.336
1.0;1.0;1.0
0.545;0.667;0.606
0.417;0.25;0.334
0.418;0.6;0.509
0.499;0.625;0.562
0.501;0.75;0.625
0.5;0.667;0.584
0.498;0.556;0.527
0.5;0.667;0.584
0.499;0.6;0.549
0.545;0.667;0.606
1.0;1.0;1.0
0.227;0.167;0.197
0.095;0.1;0.098
0.114;0.143;0.129
0.114;0.125;0.119
0.114;0.111;0.113
0.114;0.125;0.119
0.114;0.111;0.113
0.113;0.1;0.107
0.417;0.25;0.334
0.227;0.167;0.197
1.0;1.0;1.0
