;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000016185_90_90;ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000129905_90_90;0.754:0.754:0.754:0.14800000000000002
1;ENST00000617070_90_90;ENSCAFT00000016185_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000129905_90_90;0.754:1.0:1.0:0.14400000000000002
2;ENST00000617991_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000623597_90_90:ENSMUST00000129905_90_90;0.754:1.0:1.0:0.14400000000000002
3;ENST00000622969_90_90;;
4;ENST00000623597_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENSMUST00000129905_90_90;0.754:1.0:1.0:0.14400000000000002
5;ENST00000623893_90_90;ENSMUST00000064679_90_90:ENSMUST00000064664_90_90;0.185:0.14400000000000002
6;ENSMUST00000064664_90_90;ENSMUST00000064679_90_90:ENST00000623893_90_90;0.74:0.14400000000000002
7;ENSMUST00000064679_90_90;ENST00000623893_90_90:ENSMUST00000064664_90_90;0.185:0.74
8;ENSMUST00000129905_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90;0.14800000000000002:0.14400000000000002:0.14400000000000002:0.14400000000000002
9;ENSMUST00000136247_90_90;;
