id_transcript;id_gene
ENSCAFT00000009605_90_90;ENSCAFG00000005948_90
ENST00000301244_90_90;ENSG00000167642_90
ENST00000454580_90_90;ENSG00000167642_90
ENST00000587090_90_90;ENSG00000167642_90
ENST00000587334_90_90;ENSG00000167642_90
ENST00000587516_90_90;ENSG00000167642_90
ENST00000590510_90_90;ENSG00000167642_90
ENST00000590738_90_90;ENSG00000167642_90
ENST00000592007_90_90;ENSG00000167642_90
ENSMUST00000098604_90_90;ENSMUSG00000074227_90
ENSMUST00000108236_90_90;ENSMUSG00000074227_90
ENSMUST00000207601_90_90;ENSMUSG00000074227_90
