;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000013569_90_90;ENSMUST00000074285_90_90:ENST00000559561_90_90:ENSMUST00000110908_90_90;0.988:0.986:0.988
1;ENSCAFT00000048577_90_90;ENSMUST00000028639_90_90:ENST00000561208_90_90;0.992:0.992
2;ENSCAFT00000049950_90_90;ENST00000314177_90_90;0.76
3;ENST00000314177_90_90;ENSCAFT00000049950_90_90;0.76
4;ENST00000338564_90_90;ENSMUST00000102538_90_90;0.997
5;ENST00000340545_90_90;ENST00000557796_90_90;1.0
6;ENST00000397620_90_90;ENST00000397624_90_90;1.0
7;ENST00000397624_90_90;ENST00000397620_90_90;1.0
8;ENST00000424352_90_90;ENSMUST00000110907_90_90;0.995
9;ENST00000557796_90_90;ENST00000340545_90_90;1.0
10;ENST00000558313_90_90;;
11;ENST00000559085_90_90;;
12;ENST00000559561_90_90;ENSCAFT00000013569_90_90:ENSMUST00000074285_90_90:ENSMUST00000110908_90_90;0.986:0.977:0.995
13;ENST00000560570_90_90;;
14;ENST00000560617_90_90;ENST00000560697_90_90;0.898
15;ENST00000560697_90_90;ENST00000560617_90_90;0.898
16;ENST00000561208_90_90;ENSMUST00000028639_90_90:ENSCAFT00000048577_90_90;0.997:0.992
17;ENST00000606653_90_90;;
18;ENST00000607277_90_90;;
19;ENSMUST00000028639_90_90;ENST00000561208_90_90:ENSCAFT00000048577_90_90;0.997:0.992
20;ENSMUST00000074285_90_90;ENSCAFT00000013569_90_90:ENST00000559561_90_90:ENSMUST00000110908_90_90;0.988:0.977:0.982
21;ENSMUST00000102538_90_90;ENST00000338564_90_90;0.997
22;ENSMUST00000110906_90_90;;
23;ENSMUST00000110907_90_90;ENST00000424352_90_90;0.995
24;ENSMUST00000110908_90_90;ENSCAFT00000013569_90_90:ENSMUST00000074285_90_90:ENST00000559561_90_90;0.988:0.982:0.995
