id_transcript;id_transcript;orthologs
ENSCAFT00000049635_90_90;ENSCAFT00000049635_90_90;null
ENST00000373042_90_90;ENST00000373042_90_90;ENSMUST00000106190_90_90
ENST00000373043_90_90;ENST00000373043_90_90;ENSMUST00000137769_90_90:ENSMUST00000163946_90_90
ENST00000468084_90_90;ENST00000468084_90_90;ENSMUST00000137769_90_90:ENSMUST00000163946_90_90
ENSMUST00000106190_90_90;ENSMUST00000106190_90_90;ENST00000373042_90_90
ENSMUST00000125776_90_90;ENSMUST00000125776_90_90;null
ENSMUST00000137769_90_90;ENSMUST00000137769_90_90;ENST00000373043_90_90:ENST00000468084_90_90
ENSMUST00000163946_90_90;ENSMUST00000163946_90_90;ENST00000373043_90_90:ENST00000468084_90_90
ENSMUST00000185036_90_90;ENSMUST00000185036_90_90;null
