id_transcript;block_sequence
ENSCAFT00000022395_90_90;0.1.2.3.4.5.6.8.9.11.14.15.18.19.20.21.23.24.26.27.28.29.32.33.35.36.37.38.39
ENST00000319481_90_90;0.1.2.3.4.5.6.8.9.11.14.15.16.19.20.21.23.24.26.27.28.31.32.33.35.36.37.38.39
ENST00000357041_90_90;15.16.19.20.21.23.24.26.27.28.31.32.33.35.36.37.38.39
ENST00000399441_90_90;0.1.2.3.4.5.6.7
ENST00000399443_90_90;27.28.31.32.33.35.36.37.38.39
ENST00000578013_90_90;36.38.39
ENST00000578055_90_90;27.28.31.32.33.38
ENST00000578091_90_90;0.1.2.8
ENST00000579851_90_90;0.8
ENST00000582645_90_90;0.1.2.5
ENST00000584119_90_90;15.16.17.18.19.20
ENST00000638614_90_90;29.30.31.32.33.34
ENSMUST00000074352_90_90;0.1.2.3.4.5.6.8.9.13.14.15.16.19.20.21.23.25.26.27.28.29.32.33.35.36.37.38.39
ENSMUST00000117361_90_90;27.28.29.32.33.35.36.37.38.39
ENSMUST00000118313_90_90;27.28.29.32.33.35.36.37.38.39
ENSMUST00000119043_90_90;27.28.29.32.33.35.36.37.38.39
ENSMUST00000119512_90_90;20.21.23.25.26.27.28.29.32.33.35.36.37.38.39
ENSMUST00000121774_90_90;33.35.36.37.38.39
ENSMUST00000121808_90_90;27.28.29.32.33.35.36.37.38.39
ENSMUST00000121888_90_90;27.28.29.32.33.35.36.37.38.39
ENSMUST00000122175_90_90;0.1.2.3.4.5.6.8.9.10.11.12
ENSMUST00000124570_90_90;27
ENSMUST00000143077_90_90;27.28.29.32.33.35.36.37
ENSMUST00000147197_90_90;0.2.3
ENSMUST00000155650_90_90;22.23.25.26.27.28.29.32.33.35
