id_transcript;block_sequence
ENSCAFT00000014422_90_90;1.3.4.5.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.52.53.54.57.59.60.61
ENSCAFT00000021670_90_90;0.1.2.3.5.6.7.10.12.14.16.18.20.22.23.25.26.28.30.32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49.50
ENST00000265969_90_90;1.3.4.5.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.47.53.54.55.58.59.61
ENST00000379472_90_90;1.3.4.5.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.47.48.49
ENST00000638366_90_90;33.34.36.38.40.41.43.45.46.47.51.53
ENST00000638825_90_90;46.47.53.54.55.56
ENST00000639325_90_90;34.36.38.40.41.43.45.46.47.62.64
ENST00000639495_90_90;26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.47.62
ENST00000640318_90_90;9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.47.53.54.55.62.64
ENST00000640461_90_90;41.43.45.46.47.62.63
ENST00000640909_90_90;23.24.25.26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.47.53.54.55.58.59.61
ENST00000302127_90_90;0.1.2.3.5.6.7.10.12.14.16.18.20.22.23.25.26.28.30.32.33.34.35.36.37.38.39.40.41.42.43.49.50
ENST00000315987_90_90;0.1.2.3.5.6.7.10.12.14.16.18.20.22.23.25.26.28.30.32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49.50
ENST00000369697_90_90;0.1.2.3.5.6.7.10.12.14.16.18.20.22.23.25.26.28.30.32.33.34.35.36.37.38.39.40.41.42.43.49.50
ENSMUST00000079169_90_90;0.1.2.3.5.6.7.10.12.14.16.18.20.22.23.25.26.28.30.32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49.50
ENSMUST00000098761_90_90;0.1.2.3.5.6.7.10.12.14.16.18.20.22.23.25.26.28.30.32.33.34.35.36.37.38.39.40.41.42.43.49.50
ENSMUST00000118360_90_90;0.1.2.3.5.6.7.10.12.14.16.18.20.22.23.25.26.28.30.32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49.50
ENSMUST00000025202_90_90;1.3.4.5.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.47.48.49
ENSMUST00000160433_90_90;1.3.4.5.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.36.38.40.41.43.45.46.47.53.54.57.59.60.61
