;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000031718_90_90;ENSCAFT00000036937_90_90:ENST00000258180_90_90:ENST00000538274_90_90:ENST00000566428_90_90:ENSMUST00000034281_90_90:ENSMUST00000108950_90_90:ENSMUST00000108951_90_90;0.909:0.769:0.6920000000000001:0.769:0.75:0.75:0.667
1;ENSCAFT00000036937_90_90;ENSCAFT00000031718_90_90:ENST00000258180_90_90:ENST00000538274_90_90:ENST00000566428_90_90:ENSMUST00000034281_90_90:ENSMUST00000108950_90_90:ENSMUST00000108951_90_90;0.909:0.6920000000000001:0.75:0.6920000000000001:0.667:0.667:0.727
2;ENST00000258180_90_90;ENSCAFT00000031718_90_90:ENSCAFT00000036937_90_90:ENST00000538274_90_90:ENST00000566428_90_90:ENSMUST00000034281_90_90:ENSMUST00000108950_90_90:ENSMUST00000108951_90_90;0.769:0.6920000000000001:0.917:1.0:0.6920000000000001:0.6920000000000001:0.615
3;ENST00000538274_90_90;ENSCAFT00000031718_90_90:ENSCAFT00000036937_90_90:ENST00000258180_90_90:ENST00000566428_90_90:ENSMUST00000034281_90_90:ENSMUST00000108950_90_90:ENSMUST00000108951_90_90;0.6920000000000001:0.75:0.917:0.917:0.615:0.615:0.667
4;ENST00000562564_90_90;;
5;ENST00000562580_90_90;;
6;ENST00000566428_90_90;ENSCAFT00000031718_90_90:ENSCAFT00000036937_90_90:ENST00000258180_90_90:ENST00000538274_90_90:ENSMUST00000034281_90_90:ENSMUST00000108950_90_90:ENSMUST00000108951_90_90;0.769:0.6920000000000001:1.0:0.917:0.6920000000000001:0.6920000000000001:0.615
7;ENST00000567328_90_90;ENSMUST00000108948_90_90;0.778
8;ENSMUST00000034281_90_90;ENSCAFT00000031718_90_90:ENSCAFT00000036937_90_90:ENST00000258180_90_90:ENST00000538274_90_90:ENST00000566428_90_90:ENSMUST00000108950_90_90:ENSMUST00000108951_90_90;0.75:0.667:0.6920000000000001:0.615:0.6920000000000001:1.0:0.9
9;ENSMUST00000108948_90_90;ENST00000567328_90_90;0.778
10;ENSMUST00000108950_90_90;ENSCAFT00000031718_90_90:ENSCAFT00000036937_90_90:ENST00000258180_90_90:ENST00000538274_90_90:ENST00000566428_90_90:ENSMUST00000034281_90_90:ENSMUST00000108951_90_90;0.75:0.667:0.6920000000000001:0.615:0.6920000000000001:1.0:0.9
11;ENSMUST00000108951_90_90;ENSCAFT00000031718_90_90:ENSCAFT00000036937_90_90:ENST00000258180_90_90:ENST00000538274_90_90:ENST00000566428_90_90:ENSMUST00000034281_90_90:ENSMUST00000108950_90_90;0.667:0.727:0.615:0.667:0.615:0.9:0.9
12;ENSMUST00000132229_90_90;;
13;ENSMUST00000153725_90_90;;
