;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000027907_90_90;ENST00000450717_90_90:ENST00000429416_90_90:ENST00000344626_90_90;0.938:0.938:0.938
1;ENST00000344626_90_90;ENST00000450717_90_90:ENSCAFT00000027907_90_90:ENST00000429416_90_90;0.905:0.938:1.0
2;ENST00000413806_90_90;ENSMUST00000098948_90_90:ENST00000541122_90_90;0.9470000000000001:0.95
3;ENST00000429416_90_90;ENST00000450717_90_90:ENSCAFT00000027907_90_90:ENST00000344626_90_90;0.905:0.938:1.0
4;ENST00000444061_90_90;ENST00000590574_90_90:ENSMUST00000174008_90_90:ENSMUST00000034707_90_90;0.941:0.938:0.882
5;ENST00000450717_90_90;ENSCAFT00000027907_90_90:ENST00000429416_90_90:ENST00000344626_90_90;0.938:0.905:0.905
6;ENST00000541122_90_90;ENSMUST00000098948_90_90:ENST00000413806_90_90;0.9470000000000001:0.95
7;ENST00000586985_90_90;;
8;ENST00000589677_90_90;;
9;ENST00000590574_90_90;ENST00000444061_90_90:ENSMUST00000174008_90_90:ENSMUST00000034707_90_90;0.941:0.882:0.941
10;ENST00000592158_90_90;;
11;ENSMUST00000034707_90_90;ENST00000444061_90_90:ENST00000590574_90_90:ENSMUST00000174008_90_90;0.882:0.941:0.941
12;ENSMUST00000098948_90_90;ENST00000541122_90_90:ENST00000413806_90_90;0.9470000000000001:0.9470000000000001
13;ENSMUST00000172996_90_90;;
14;ENSMUST00000174008_90_90;ENST00000444061_90_90:ENST00000590574_90_90:ENSMUST00000034707_90_90;0.938:0.882:0.941
