;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000022782_90_90;ENSMUST00000137166_90_90:ENST00000409571_90_90:ENSMUST00000113462_90_90:ENST00000377551_90_90:ENST00000265459_90_90;0.9790000000000001:0.983:0.983:0.9790000000000001:0.9790000000000001
1;ENSCAFT00000047054_90_90;ENSMUST00000077182_90_90;0.9940000000000001
2;ENST00000265459_90_90;ENSMUST00000137166_90_90:ENST00000409571_90_90:ENSMUST00000113462_90_90:ENST00000377551_90_90:ENSCAFT00000022782_90_90;0.996:0.996:0.992:1.0:0.9790000000000001
3;ENST00000301894_90_90;ENSMUST00000113458_90_90;0.991
4;ENST00000377551_90_90;ENSMUST00000137166_90_90:ENST00000409571_90_90:ENSMUST00000113462_90_90:ENSCAFT00000022782_90_90:ENST00000265459_90_90;0.996:0.996:0.992:0.9790000000000001:1.0
5;ENST00000377559_90_90;ENSMUST00000113461_90_90;0.996
6;ENST00000409571_90_90;ENSMUST00000137166_90_90:ENSMUST00000113462_90_90:ENST00000377551_90_90:ENSCAFT00000022782_90_90:ENST00000265459_90_90;0.992:0.996:0.996:0.983:0.996
7;ENST00000417749_90_90;ENSMUST00000155158_90_90;0.9940000000000001
8;ENST00000423049_90_90;ENSMUST00000113459_90_90;0.782
9;ENST00000437746_90_90;ENSMUST00000137821_90_90;0.986
10;ENST00000442300_90_90;;
11;ENSMUST00000077182_90_90;ENSCAFT00000047054_90_90;0.9940000000000001
12;ENSMUST00000113458_90_90;ENST00000301894_90_90;0.991
13;ENSMUST00000113459_90_90;ENST00000423049_90_90;0.782
14;ENSMUST00000113461_90_90;ENST00000377559_90_90;0.996
15;ENSMUST00000113462_90_90;ENSMUST00000137166_90_90:ENST00000409571_90_90:ENST00000377551_90_90:ENSCAFT00000022782_90_90:ENST00000265459_90_90;0.996:0.996:0.992:0.983:0.992
16;ENSMUST00000137166_90_90;ENST00000409571_90_90:ENSMUST00000113462_90_90:ENST00000377551_90_90:ENSCAFT00000022782_90_90:ENST00000265459_90_90;0.992:0.996:0.996:0.9790000000000001:0.996
17;ENSMUST00000137821_90_90;ENST00000437746_90_90;0.986
18;ENSMUST00000155158_90_90;ENST00000417749_90_90;0.9940000000000001
