id_gene;blocks
ENSMUSG00000054036;0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|25|26|27
ENSMUSG00000054036;0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|25|26|27
ENSMUSG00000054036;0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|25|26|27
ENSMUSG00000054036;0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|25|26|27
MGP-CAROLIEiJ-G0020234;0|7|8|9|10|11|12|13|14|17|18|19|25|26|27
MGP-CAROLIEiJ-G0020234;0|7|8|9|10|11|12|13|14|17|18|19|25|26|27
MGP-CAROLIEiJ-G0020234;0|7|8|9|10|11|12|13|14|17|18|19|25|26|27
MGP-CAROLIEiJ-G0020234;0|7|8|9|10|11|12|13|14|17|18|19|25|26|27
MGP-PahariEiJ-G0020237;0|1|2|3|4|5|7|8|9|10|11|12|13|14|16|17|18|19|20|25|26|27
MGP-PahariEiJ-G0020237;0|1|2|3|4|5|7|8|9|10|11|12|13|14|16|17|18|19|20|25|26|27
MGP-PahariEiJ-G0020237;0|1|2|3|4|5|7|8|9|10|11|12|13|14|16|17|18|19|20|25|26|27
ENSRNOG00000031503;0|2|3|5|6|7|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27
ENSRNOG00000031503;0|2|3|5|6|7|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27
ENSRNOG00000031503;0|2|3|5|6|7|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27
ENSRNOG00000031503;0|2|3|5|6|7|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27
ENSRNOG00000031503;0|2|3|5|6|7|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27
ENSRNOG00000031503;0|2|3|5|6|7|9|10|12|13|14|15|16|17|18|19|20|21|22|24|25|26|27
ENSMUGG00000013649;0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27
