id_gene;blocks
ENSHGLG00100003156;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00100003156;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00100003156;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00000019563;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00000019563;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00000019563;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00000019563;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00000019563;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00000019563;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00000019563;0|1|3|4|5|6|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|95|96|97
ENSHGLG00100006079;0|1|3|4|6|13|15|17|18|20|21|23|24|26|27|28|29|30|31|33|34|35|37|38|39|40|41|43|44|45|46|47|48|50|51|52|53|54|55|58|60|61|63|65|66|67|68|69|71|72|74|75|78|79|80|81|82|84|85|86|88|89|90|91|92|95|96|97
ENSHGLG00100006079;0|1|3|4|6|13|15|17|18|20|21|23|24|26|27|28|29|30|31|33|34|35|37|38|39|40|41|43|44|45|46|47|48|50|51|52|53|54|55|58|60|61|63|65|66|67|68|69|71|72|74|75|78|79|80|81|82|84|85|86|88|89|90|91|92|95|96|97
ENSPCIG00000036398;0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|20|24|25|26|28|31|32|33|35|36|37|38|39|41|43|45|46|47|50|51|52|54|58|59|60|63|64|65|66|67|69|70|71|74|78|81|82|83|84|88|90|91|92|94|95|96|97|98
ENSPCIG00000036398;0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|20|24|25|26|28|31|32|33|35|36|37|38|39|41|43|45|46|47|50|51|52|54|58|59|60|63|64|65|66|67|69|70|71|74|78|81|82|83|84|88|90|91|92|94|95|96|97|98
ENSPCIG00000036398;0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|20|24|25|26|28|31|32|33|35|36|37|38|39|41|43|45|46|47|50|51|52|54|58|59|60|63|64|65|66|67|69|70|71|74|78|81|82|83|84|88|90|91|92|94|95|96|97|98
ENSPCIG00000036398;0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|20|24|25|26|28|31|32|33|35|36|37|38|39|41|43|45|46|47|50|51|52|54|58|59|60|63|64|65|66|67|69|70|71|74|78|81|82|83|84|88|90|91|92|94|95|96|97|98
ENSPCIG00000036398;0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|20|24|25|26|28|31|32|33|35|36|37|38|39|41|43|45|46|47|50|51|52|54|58|59|60|63|64|65|66|67|69|70|71|74|78|81|82|83|84|88|90|91|92|94|95|96|97|98
ENSMUNG00000007775;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|86|87|88|89|90|91|92|93|94|95|96|97|98
ENSMUNG00000002377;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|28|29|31|32|33|34|35|36|37|39|40|41|42|43|44|45|47|48|49|50|52|53|54|55|57|58|59|60|61|62|63|65|67|68|69|70|71|72|73|74|75|77|78|79|82|83|84|85|86|87|88|89|90|91|92|95|96|97|98
ENSMUNG00000002377;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|28|29|31|32|33|34|35|36|37|39|40|41|42|43|44|45|47|48|49|50|52|53|54|55|57|58|59|60|61|62|63|65|67|68|69|70|71|72|73|74|75|77|78|79|82|83|84|85|86|87|88|89|90|91|92|95|96|97|98
ENSMUNG00000002377;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|28|29|31|32|33|34|35|36|37|39|40|41|42|43|44|45|47|48|49|50|52|53|54|55|57|58|59|60|61|62|63|65|67|68|69|70|71|72|73|74|75|77|78|79|82|83|84|85|86|87|88|89|90|91|92|95|96|97|98
ENSMUNG00000002377;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|28|29|31|32|33|34|35|36|37|39|40|41|42|43|44|45|47|48|49|50|52|53|54|55|57|58|59|60|61|62|63|65|67|68|69|70|71|72|73|74|75|77|78|79|82|83|84|85|86|87|88|89|90|91|92|95|96|97|98
ENSMUNG00000002377;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|28|29|31|32|33|34|35|36|37|39|40|41|42|43|44|45|47|48|49|50|52|53|54|55|57|58|59|60|61|62|63|65|67|68|69|70|71|72|73|74|75|77|78|79|82|83|84|85|86|87|88|89|90|91|92|95|96|97|98
