id_transcript;id_gene
ENSCAFT00000028827_90_90;ENSCAFG00000018147_90
ENST00000269137_90_90;ENSG00000141380_90
ENST00000269138_90_90;ENSG00000141380_90
ENST00000415083_90_90;ENSG00000141380_90
ENST00000539244_90_90;ENSG00000141380_90
ENST00000542420_90_90;ENSG00000141380_90
ENST00000577572_90_90;ENSG00000141380_90
ENST00000577636_90_90;ENSG00000141380_90
ENST00000578700_90_90;ENSG00000141380_90
ENST00000578954_90_90;ENSG00000141380_90
ENST00000579061_90_90;ENSG00000141380_90
ENST00000579640_90_90;ENSG00000141380_90
ENST00000580642_90_90;ENSG00000141380_90
ENST00000580751_90_90;ENSG00000141380_90
ENST00000581021_90_90;ENSG00000141380_90
ENST00000581570_90_90;ENSG00000141380_90
ENST00000582448_90_90;ENSG00000141380_90
ENST00000582792_90_90;ENSG00000141380_90
ENST00000584083_90_90;ENSG00000141380_90
ENST00000585121_90_90;ENSG00000141380_90
ENSMUST00000040924_90_90;ENSMUSG00000037013_90
ENSMUST00000040964_90_90;ENSMUSG00000037013_90
ENSMUST00000092041_90_90;ENSMUSG00000037013_90
