id_transcript;block_sequence
ENSCAFT00000028827_90_90;0.1.2.9.10.12.13.14.15.16.17.18.19.20
ENST00000269137_90_90;0.1.8.9.10.12.13.14.15.16.17.18.20
ENST00000269138_90_90;0.1.12
ENST00000415083_90_90;0.1.8.9.10.12.13.14.15.16.17.18.19.20
ENST00000539244_90_90;0.8.9
ENST00000542420_90_90;1.8.9.10.12.13.14.15.16.17.18.19.20
ENST00000577572_90_90;0.1.7
ENST00000577636_90_90;1.8.9.10.11
ENST00000578700_90_90;1.7
ENST00000578954_90_90;0.1.2.3
ENST00000579061_90_90;1.8.9.10.12.13.14.15.16
ENST00000579640_90_90;0.1.4
ENST00000580642_90_90;0.1.4
ENST00000580751_90_90;0.1.2.3
ENST00000581021_90_90;1.8.9.10.12.13
ENST00000581570_90_90;0.1.2.3
ENST00000582448_90_90;1.4
ENST00000582792_90_90;0.1.5
ENST00000584083_90_90;1.8.9.10.12.13.14.15
ENST00000585121_90_90;0.1.6
ENSMUST00000040924_90_90;0.1.2.9.10.12.13.14.15.16.17.18.19.20
ENSMUST00000040964_90_90;0.1.2.9.10.12.13.14.18.19.20
ENSMUST00000092041_90_90;0.1.2.9.10.12.13.14.15.16.17.18.20
