;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000002501_90_90;ENST00000307972_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENST00000409208_90_90:ENSMUST00000097311_90_90:ENSMUST00000113262_90_90:ENSMUST00000113263_90_90;0.875:0.812:0.875:0.9329999999999999:0.737:0.778:0.684
1;ENST00000307972_90_90;ENSCAFT00000002501_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENST00000409208_90_90:ENSMUST00000097311_90_90:ENSMUST00000113262_90_90:ENSMUST00000113263_90_90;0.875:0.9329999999999999:1.0:0.9329999999999999:0.737:0.684:0.684
2;ENST00000373057_90_90;ENSCAFT00000002501_90_90:ENST00000307972_90_90:ENST00000373060_90_90:ENST00000409208_90_90:ENSMUST00000097311_90_90:ENSMUST00000113262_90_90:ENSMUST00000113263_90_90;0.812:0.9329999999999999:0.9329999999999999:0.867:0.684:0.632:0.722
3;ENST00000373060_90_90;ENSCAFT00000002501_90_90:ENST00000307972_90_90:ENST00000373057_90_90:ENST00000409208_90_90:ENSMUST00000097311_90_90:ENSMUST00000113262_90_90:ENSMUST00000113263_90_90;0.875:1.0:0.9329999999999999:0.9329999999999999:0.737:0.684:0.684
4;ENST00000373063_90_90;ENSMUST00000113265_90_90;0.706
5;ENST00000409208_90_90;ENSCAFT00000002501_90_90:ENST00000307972_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENSMUST00000097311_90_90:ENSMUST00000113262_90_90:ENSMUST00000113263_90_90;0.9329999999999999:0.9329999999999999:0.867:0.9329999999999999:0.684:0.722:0.632
6;ENST00000451305_90_90;;
7;ENSMUST00000097311_90_90;ENSCAFT00000002501_90_90:ENST00000307972_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENST00000409208_90_90:ENSMUST00000113262_90_90:ENSMUST00000113263_90_90;0.737:0.737:0.684:0.737:0.684:0.9440000000000001:0.9440000000000001
8;ENSMUST00000113262_90_90;ENSCAFT00000002501_90_90:ENST00000307972_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENST00000409208_90_90:ENSMUST00000097311_90_90:ENSMUST00000113263_90_90;0.778:0.684:0.632:0.684:0.722:0.9440000000000001:0.889
9;ENSMUST00000113263_90_90;ENSCAFT00000002501_90_90:ENST00000307972_90_90:ENST00000373057_90_90:ENST00000373060_90_90:ENST00000409208_90_90:ENSMUST00000097311_90_90:ENSMUST00000113262_90_90;0.684:0.684:0.722:0.684:0.632:0.9440000000000001:0.889
10;ENSMUST00000113265_90_90;ENST00000373063_90_90;0.706
