id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript62_MGP-CAROLIEiJ-G0020234;transcript52_MGP-CAROLIEiJ-G0020234|0.903;null;null;0
transcript52_ENSMUSG00000054036;transcript64_ENSMUSG00000054036|1.0;transcript52_MGP-CAROLIEiJ-G0020234|0.857&transcript49_ENSRNOG00000031503|0.887;null;0
transcript64_ENSMUSG00000054036;transcript52_ENSMUSG00000054036|1.0;transcript52_MGP-CAROLIEiJ-G0020234|0.857&transcript49_ENSRNOG00000031503|0.887;null;0
transcript52_MGP-CAROLIEiJ-G0020234;transcript62_MGP-CAROLIEiJ-G0020234|0.903;transcript52_ENSMUSG00000054036|0.857&transcript64_ENSMUSG00000054036|0.857;null;0
transcript49_ENSRNOG00000031503;null;transcript52_ENSMUSG00000054036|0.887&transcript64_ENSMUSG00000054036|0.887&transcript9_MGP-CAROLIEiJ-G0020234|0.832;null;0
transcript9_MGP-CAROLIEiJ-G0020234;transcript63_MGP-CAROLIEiJ-G0020234|0.988;transcript49_ENSRNOG00000031503|0.832;null;0
transcript63_MGP-CAROLIEiJ-G0020234;transcript9_MGP-CAROLIEiJ-G0020234|0.988;null;null;0
transcript55_ENSRNOG00000031503;transcript54_ENSRNOG00000031503|1.0;transcript57_ENSMUSG00000054036|0.975&transcript48_MGP-PahariEiJ-G0020237|0.956;null;1
transcript57_ENSMUSG00000054036;null;transcript55_ENSRNOG00000031503|0.975&transcript48_MGP-PahariEiJ-G0020237|0.98&transcript54_ENSRNOG00000031503|0.975;null;1
transcript48_MGP-PahariEiJ-G0020237;null;transcript55_ENSRNOG00000031503|0.956&transcript57_ENSMUSG00000054036|0.98&transcript54_ENSRNOG00000031503|0.956;null;1
transcript54_ENSRNOG00000031503;transcript55_ENSRNOG00000031503|1.0;transcript57_ENSMUSG00000054036|0.975&transcript48_MGP-PahariEiJ-G0020237|0.956;null;1
transcript67_ENSMUSG00000054036;null;null;null;2
transcript7_MGP-PahariEiJ-G0020237;null;null;null;3
transcript41_ENSMUGG00000013649;null;transcript9_MGP-PahariEiJ-G0020237|0.982&transcript40_ENSRNOG00000031503|0.973;null;4
transcript9_MGP-PahariEiJ-G0020237;null;transcript41_ENSMUGG00000013649|0.982&transcript40_ENSRNOG00000031503|0.955;null;4
transcript40_ENSRNOG00000031503;null;transcript41_ENSMUGG00000013649|0.973&transcript9_MGP-PahariEiJ-G0020237|0.955;null;4
transcript8_ENSRNOG00000031503;null;null;null;5
transcript53_ENSRNOG00000031503;null;null;null;6
