;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000015927_90_90;ENSMUST00000185355_90_90:ENSMUST00000156585_90_90:ENST00000425280_90_90;0.8340000000000001:0.8340000000000001:0.8340000000000001
1;ENSCAFT00000024036_90_90;ENST00000361198_90_90:ENSMUST00000199261_90_90:ENST00000515064_90_90:ENSMUST00000056931_90_90:ENST00000304523_90_90:ENSMUST00000070748_90_90:ENSMUST00000026252_90_90:ENSMUST00000152946_90_90;0.7929999999999999:0.917:0.87:0.7929999999999999:0.898:0.946:0.7929999999999999:0.768
2;ENST00000304523_90_90;ENST00000361198_90_90:ENSMUST00000199261_90_90:ENSCAFT00000024036_90_90:ENST00000515064_90_90:ENSMUST00000056931_90_90:ENSMUST00000070748_90_90:ENSMUST00000026252_90_90:ENSMUST00000152946_90_90;0.8009999999999999:0.9209999999999999:0.898:0.971:0.8009999999999999:0.9490000000000001:0.8009999999999999:0.777
3;ENST00000441778_90_90;ENSMUST00000199534_90_90:ENSMUST00000137771_90_90:ENSMUST00000199256_90_90;0.956:0.7140000000000001:0.9309999999999999
4;ENST00000502640_90_90;;
5;ENST00000506732_90_90;;
6;ENST00000507464_90_90;;
7;ENST00000508918_90_90;ENST00000512345_90_90;0.648
8;ENST00000512345_90_90;ENST00000508918_90_90;0.648
9;ENST00000515064_90_90;ENST00000361198_90_90:ENSMUST00000199261_90_90:ENSCAFT00000024036_90_90:ENSMUST00000056931_90_90:ENST00000304523_90_90:ENSMUST00000070748_90_90:ENSMUST00000026252_90_90:ENSMUST00000152946_90_90;0.777:0.9470000000000001:0.87:0.777:0.971:0.9209999999999999:0.777:0.7929999999999999
10;ENST00000361198_90_90;ENSMUST00000199261_90_90:ENSCAFT00000024036_90_90:ENST00000515064_90_90:ENSMUST00000056931_90_90:ENST00000304523_90_90:ENSMUST00000070748_90_90:ENSMUST00000026252_90_90:ENSMUST00000152946_90_90;0.815:0.7929999999999999:0.777:1.0:0.8009999999999999:0.84:1.0:0.971
11;ENST00000425280_90_90;ENSMUST00000185355_90_90:ENSCAFT00000015927_90_90:ENSMUST00000156585_90_90;1.0:0.8340000000000001:1.0
12;ENSMUST00000026252_90_90;ENST00000361198_90_90:ENSMUST00000199261_90_90:ENSCAFT00000024036_90_90:ENST00000515064_90_90:ENSMUST00000056931_90_90:ENST00000304523_90_90:ENSMUST00000070748_90_90:ENSMUST00000152946_90_90;1.0:0.815:0.7929999999999999:0.777:1.0:0.8009999999999999:0.84:0.971
13;ENSMUST00000056931_90_90;ENST00000361198_90_90:ENSMUST00000199261_90_90:ENSCAFT00000024036_90_90:ENST00000515064_90_90:ENST00000304523_90_90:ENSMUST00000070748_90_90:ENSMUST00000026252_90_90:ENSMUST00000152946_90_90;1.0:0.815:0.7929999999999999:0.777:0.8009999999999999:0.84:1.0:0.971
14;ENSMUST00000137771_90_90;ENSMUST00000199534_90_90:ENST00000441778_90_90:ENSMUST00000199256_90_90;0.742:0.7140000000000001:0.722
15;ENSMUST00000152946_90_90;ENST00000361198_90_90:ENSMUST00000199261_90_90:ENSCAFT00000024036_90_90:ENST00000515064_90_90:ENSMUST00000056931_90_90:ENST00000304523_90_90:ENSMUST00000070748_90_90:ENSMUST00000026252_90_90;0.971:0.833:0.768:0.7929999999999999:0.971:0.777:0.815:0.971
16;ENSMUST00000156585_90_90;ENSMUST00000185355_90_90:ENSCAFT00000015927_90_90:ENST00000425280_90_90;1.0:0.8340000000000001:1.0
17;ENSMUST00000185355_90_90;ENSCAFT00000015927_90_90:ENSMUST00000156585_90_90:ENST00000425280_90_90;0.8340000000000001:1.0:1.0
18;ENSMUST00000070748_90_90;ENST00000361198_90_90:ENSMUST00000199261_90_90:ENSCAFT00000024036_90_90:ENST00000515064_90_90:ENSMUST00000056931_90_90:ENST00000304523_90_90:ENSMUST00000026252_90_90:ENSMUST00000152946_90_90;0.84:0.971:0.946:0.9209999999999999:0.84:0.9490000000000001:0.84:0.815
19;ENSMUST00000199256_90_90;ENSMUST00000199534_90_90:ENST00000441778_90_90:ENSMUST00000137771_90_90;0.9740000000000001:0.9309999999999999:0.722
20;ENSMUST00000199261_90_90;ENST00000361198_90_90:ENSCAFT00000024036_90_90:ENST00000515064_90_90:ENSMUST00000056931_90_90:ENST00000304523_90_90:ENSMUST00000070748_90_90:ENSMUST00000026252_90_90:ENSMUST00000152946_90_90;0.815:0.917:0.9470000000000001:0.815:0.9209999999999999:0.971:0.815:0.833
21;ENSMUST00000199534_90_90;ENST00000441778_90_90:ENSMUST00000137771_90_90:ENSMUST00000199256_90_90;0.956:0.742:0.9740000000000001
