id_transcript;group
ENSMUST00000149992;1
ENSMUST00000132032;1
ENSMUST00000034012;1
ENST00000361272;1
ENSCAFT00000011068;1
ENST00000523917;2
ENSMUST00000135269;3
ENSMUST00000065512;4
ENST00000272430;4
ENSCAFT00000013561;4
ENST00000233330;5
ENSMUST00000121093;6
ENSMUST00000087938;6
ENST00000305557;6
ENSMUST00000203187;7
ENST00000446597;7
ENST00000542676;7
ENSCAFT00000018772;7
ENSMUST00000204655;8
ENSMUST00000171349;8
ENST00000333957;8
ENST00000396028;9
ENST00000536386;10
ENST00000545552;11
ENSMUST00000111758;12
ENSMUST00000087485;12
ENSMUST00000109578;13
ENST00000409558;13
ENSCAFT00000005085;13
ENSMUST00000006221;14
ENST00000272322;14
ENST00000445726;15
ENSCAFT00000003036;15
ENSMUST00000108052;16
ENST00000297620;16
ENSMUST00000108049;17
ENSMUST00000088658;18
ENST00000522677;18
ENSCAFT00000043735;18
ENSMUST00000115468;19
ENST00000524176;19
ENST00000343600;20
ENST00000397601;20
ENSCAFT00000008903;20
ENSMUST00000167459;21
ENST00000345429;21
ENST00000376673;22
ENSMUST00000088419;23
ENSMUST00000056710;24
ENST00000369109;24
ENSCAFT00000018712;24
ENSMUST00000015894;25
ENST00000360244;25
ENST00000414276;26
ENST00000397463;27
ENSMUST00000159417;27
ENSCAFT00000008032;27
ENSMUST00000162899;28
ENSMUST00000159529;28
ENSMUST00000027582;28
ENST00000345008;28
ENSMUST00000051737;29
ENST00000274000;29
ENSCAFT00000018483;29
ENSMUST00000200409;30
ENST00000309703;30
ENSMUST00000076639;31
ENST00000403433;31
ENSMUST00000107346;31
ENSCAFT00000048830;31
ENSCAFT00000027787;31
ENST00000368694;32
ENST00000368690;32
ENST00000614256;33
ENSMUST00000107344;34
ENSMUST00000001043;34
ENSMUST00000049937;35
ENSMUST00000107343;36
ENSMUST00000107342;36
ENST00000359530;37
ENST00000396774;37
ENSMUST00000044369;37
ENSCAFT00000011155;37
ENSMUST00000192698;38
ENST00000355221;38
ENSMUST00000111665;39
ENSMUST00000053664;39
ENST00000278422;39
ENSCAFT00000012435;39
ENSMUST00000111664;40
ENST00000378312;40
ENST00000381661;41
ENSCAFT00000005580;41
ENSMUST00000095820;42
ENST00000272238;42
ENSCAFT00000005583;42
ENSMUST00000020884;43
ENST00000373839;44
ENST00000373836;44
ENSMUST00000102568;44
ENSCAFT00000042737;44
ENSMUST00000084170;45
ENSMUST00000102993;46
ENST00000355621;46
ENSCAFT00000002348;46
ENSMUST00000094543;47
ENST00000473814;47
ENSMUST00000080008;48
ENST00000524782;48
ENSCAFT00000014154;48
ENST00000426335;49
ENSMUST00000028691;50
ENST00000614484;51
ENSMUST00000040873;51
ENST00000611405;51
ENSCAFT00000022237;51
ENST00000618411;52
ENST00000618262;52
ENSMUST00000199243;53
ENSMUST00000197466;53
ENSMUST00000026252;54
ENST00000361198;54
ENSMUST00000070748;54
ENSMUST00000056931;54
ENST00000304523;54
ENSCAFT00000024036;54
ENSMUST00000199534;55
ENST00000441778;55
ENST00000502640;56
ENSMUST00000199261;57
ENST00000515064;57
ENSMUST00000185355;58
ENSMUST00000156585;58
ENST00000425280;58
ENSMUST00000199256;59
ENST00000622495;60
ENSMUST00000035579;60
ENSCAFT00000014796;60
ENSMUST00000202447;61
ENST00000330622;61
ENSMUST00000058735;62
ENST00000376395;62
ENSCAFT00000002236;62
ENSMUST00000076454;63
ENST00000257468;63
ENSMUST00000026469;64
ENST00000300131;64
ENSCAFT00000000260;64
ENSMUST00000099157;65
ENST00000342556;65
ENSMUST00000029120;66
ENSMUST00000116389;66
ENST00000246194;66
ENSCAFT00000039408;66
ENSMUST00000109701;67
ENSMUST00000058089;67
ENST00000375114;67
ENSMUST00000113085;68
ENST00000619236;68
ENSCAFT00000028257;68
ENSMUST00000033800;69
ENST00000621218;69
ENST00000612423;69
ENST00000488423;70
ENSMUST00000022461;70
ENSMUST00000067955;70
ENSCAFT00000009475;70
ENSMUST00000124303;71
ENST00000383775;71
ENST00000372073;72
ENSMUST00000133634;72
ENSMUST00000087333;72
ENST00000372068;72
ENSMUST00000112896;72
ENSCAFT00000028733;72
ENSMUST00000101198;73
ENSMUST00000112889;73
ENST00000372072;73
ENSMUST00000106153;74
ENST00000342203;74
ENSCAFT00000032340;74
ENST00000605755;75
ENST00000437941;75
ENSMUST00000106151;76
ENSMUST00000106149;76
ENSMUST00000039021;76
ENST00000423158;77
ENSMUST00000112244;77
ENSMUST00000204542;77
ENSCAFT00000024266;77
ENSMUST00000050484;78
ENST00000331010;78
ENST00000489418;79
ENSMUST00000057551;79
ENSCAFT00000023830;79
ENST00000429429;80
ENST00000488267;81
ENSMUST00000101354;82
ENST00000532317;83
ENSMUST00000209068;83
ENSCAFT00000044406;83
ENSMUST00000208742;84
ENST00000393346;84
ENST00000526033;85
ENST00000528398;86
ENSMUST00000207484;87
ENSMUST00000049537;87
ENSMUST00000207225;88
ENSMUST00000208730;89
ENST00000320672;90
ENSMUST00000004094;90
ENSCAFT00000013778;90
ENST00000505980;91
ENST00000509053;92
ENSMUST00000042122;93
ENST00000514493;93
ENST00000515395;94
ENST00000615665;95
ENSMUST00000028603;96
ENSCAFT00000011480;96
ENST00000265651;97
ENSMUST00000102565;98
ENST00000448981;98
ENSMUST00000108950;99
ENST00000258180;99
ENST00000566428;99
ENSMUST00000034281;99
ENSCAFT00000031718;99
ENST00000538274;100
ENSMUST00000108951;100
ENSCAFT00000036937;100
ENSMUST00000108948;101
ENST00000567328;101
ENSMUST00000070487;102
ENSCAFT00000023892;102
ENST00000292476;103
ENSCAFT00000043832;103
ENSMUST00000162244;104
ENSMUST00000160629;104
ENST00000436336;104
ENST00000441580;105
ENSMUST00000029611;106
ENST00000265165;106
ENSCAFT00000017891;106
ENSMUST00000106341;107
ENST00000379951;107
ENST00000438313;108
ENSMUST00000098611;109
ENST00000510624;109
ENSCAFT00000044457;110
ENSMUST00000112656;111
ENST00000295894;111
ENSMUST00000070323;112
ENST00000478300;112
ENST00000271469;113
ENST00000367925;113
ENSMUST00000111351;113
ENSCAFT00000020839;113
ENSMUST00000027981;114
ENST00000367924;114
ENSMUST00000111350;115
ENST00000367926;115
ENSMUST00000121564;116
ENST00000360194;116
ENSMUST00000059057;116
ENST00000533050;116
ENSCAFT00000016649;116
ENSMUST00000063782;117
ENSMUST00000055518;118
ENST00000521657;118
ENST00000521381;118
ENSCAFT00000012216;118
ENST00000320694;119
ENSMUST00000035532;120
ENST00000336483;120
ENST00000523872;121
ENSMUST00000049575;122
ENST00000310418;122
ENSCAFT00000026430;122
ENSMUST00000091609;123
ENST00000345807;123
ENSMUST00000105691;124
ENST00000361311;124
ENSCAFT00000044983;124
ENSMUST00000039144;125
ENST00000377298;125
ENST00000392455;126
ENSCAFT00000022321;126
ENST00000392456;127
ENSMUST00000100026;128
ENSMUST00000096127;128
ENST00000361618;129
ENSMUST00000160719;129
ENSMUST00000034066;129
ENSMUST00000161702;129
ENSCAFT00000012285;129
ENSMUST00000161421;130
ENST00000393704;130
ENST00000316856;131
ENSMUST00000003911;131
ENSCAFT00000027066;131
ENSMUST00000109761;132
ENST00000586534;132
ENST00000592268;133
ENSMUST00000059354;134
ENST00000277010;134
ENSCAFT00000043329;134
ENSMUST00000071561;135
ENST00000477726;135
ENSMUST00000162364;136
ENST00000323303;136
ENSCAFT00000017386;136
ENST00000409360;137
ENST00000233892;137
ENSMUST00000159311;138
ENST00000448447;138
ENSMUST00000110711;139
ENST00000249647;139
ENSMUST00000028743;139
ENSCAFT00000017676;139
ENST00000397138;140
ENST00000349777;140
ENSMUST00000116437;141
ENST00000389384;142
ENSMUST00000107134;142
ENSMUST00000073234;142
ENSCAFT00000022682;142
ENSMUST00000107132;143
ENST00000454077;143
ENSMUST00000034171;144
ENST00000569748;144
ENST00000299980;144
ENSCAFT00000032187;144
ENSMUST00000093157;145
ENST00000393512;145
ENSMUST00000126188;146
ENST00000412050;146
ENSMUST00000123727;146
ENSCAFT00000011893;146
ENST00000614585;147
ENST00000265997;147
ENSMUST00000132580;148
ENSMUST00000154376;148
ENSMUST00000079754;148
ENST00000322019;149
ENSMUST00000041890;149
ENSCAFT00000020949;149
ENST00000379390;150
ENST00000565774;151
ENSMUST00000119543;152
ENSMUST00000028209;153
ENST00000372546;153
ENSCAFT00000031829;153
ENSMUST00000113612;154
ENST00000406974;154
ENSMUST00000123202;155
ENST00000370783;156
ENSMUST00000096447;156
ENSMUST00000152743;156
ENSCAFT00000029983;156
ENST00000370779;157
ENSMUST00000023836;158
ENST00000557658;159
ENST00000553888;159
ENST00000343765;159
ENSMUST00000072744;159
ENSCAFT00000027249;159
ENSCAFT00000027252;160
ENST00000448935;161
ENST00000327028;161
ENSMUST00000179379;162
ENSMUST00000021426;162
ENSMUST00000046154;163
ENST00000340417;163
ENST00000505397;163
ENSMUST00000123572;163
ENSCAFT00000014390;163
ENSMUST00000154921;164
ENSMUST00000149714;164
ENST00000510557;164
ENST00000446851;164
ENSMUST00000137750;164
ENST00000442461;164
ENST00000506560;165
ENSMUST00000079176;166
ENST00000354190;166
ENSCAFT00000009009;166
ENSMUST00000107044;167
ENST00000535129;167
ENSMUST00000107046;167
ENST00000227214;167
ENSMUST00000107047;168
ENST00000398492;168
ENSMUST00000107045;169
ENSMUST00000116287;169
ENST00000398494;169
ENSMUST00000107043;170
ENST00000290246;171
ENSMUST00000094329;171
ENST00000396391;171
ENSMUST00000103091;171
ENSCAFT00000016446;171
ENST00000372176;172
ENSMUST00000074046;173
ENST00000621999;174
ENSMUST00000022197;174
ENSCAFT00000047985;174
ENST00000618166;175
ENSMUST00000153558;176
ENSMUST00000152555;176
ENST00000529230;177
ENSMUST00000111338;177
ENSMUST00000099716;177
ENSCAFT00000014468;177
ENST00000354558;178
ENST00000312055;178
ENSMUST00000046769;179
ENST00000341049;180
ENSMUST00000007799;180
ENSMUST00000115456;180
ENSCAFT00000005462;180
ENST00000614113;181
ENSMUST00000115454;181
ENST00000405348;181
ENSMUST00000115453;181
ENST00000393468;181
ENST00000393467;181
ENST00000264731;182
ENSMUST00000115310;182
ENSCAFT00000022170;182
ENSMUST00000040231;183
ENST00000354600;183
ENSMUST00000065523;184
ENST00000392460;184
ENST00000392463;185
ENSMUST00000115308;186
ENST00000418709;186
ENSMUST00000115305;187
ENST00000437221;187
ENST00000440651;188
ENSMUST00000115306;189
ENST00000368407;190
ENSMUST00000029566;190
ENSCAFT00000027032;190
ENST00000368406;191
ENSMUST00000118587;192
ENST00000341376;193
ENSMUST00000046719;193
ENSCAFT00000002475;193
ENSMUST00000162460;194
ENST00000353205;194
ENSMUST00000078800;195
ENSMUST00000159063;196
ENST00000360057;197
ENSMUST00000067888;197
ENSCAFT00000039734;197
ENSMUST00000114644;198
ENST00000378099;198
ENST00000223836;199
ENSMUST00000068271;199
ENSCAFT00000031997;199
ENST00000373176;200
ENST00000373156;200
ENSMUST00000113277;200
ENSMUST00000113278;200
ENSCAFT00000046265;200
ENST00000314845;201
ENSMUST00000099712;201
ENSCAFT00000039701;201
ENST00000533727;202
ENST00000534300;203
ENSMUST00000045705;204
ENST00000356080;205
ENSMUST00000025999;205
ENSMUST00000111741;205
ENSCAFT00000017013;205
ENSMUST00000050096;206
ENST00000360162;206
ENST00000277900;206
ENSCAFT00000025875;207
ENST00000315266;208
ENSMUST00000110388;209
ENST00000478722;209
ENSMUST00000052472;210
ENST00000553645;211
ENSMUST00000123491;211
ENSCAFT00000026690;211
ENSMUST00000046340;212
ENST00000554871;212
ENSCAFT00000017823;213
ENSMUST00000097864;214
ENST00000257075;214
ENSMUST00000097862;215
ENSMUST00000030315;215
ENST00000426105;215
ENSMUST00000105991;216
ENSMUST00000105992;217
ENST00000379245;218
ENSMUST00000112487;218
ENSCAFT00000009524;218
ENSMUST00000070039;219
ENST00000405912;219
ENSCAFT00000009525;219
ENST00000542541;220
ENSMUST00000110124;220
ENST00000539827;220
ENSMUST00000003669;220
ENST00000392351;220
ENSCAFT00000023019;220
ENST00000433218;221
ENST00000221222;221
ENST00000594439;222
ENSMUST00000140212;223
ENSMUST00000067404;224
ENST00000327214;224
ENSCAFT00000017839;224
ENST00000229395;225
ENSMUST00000111663;225
ENSCAFT00000046942;225
ENST00000546072;226
ENST00000260643;227
ENSMUST00000074840;227
ENSCAFT00000007541;227
ENST00000406567;228
ENSMUST00000202567;229
ENST00000569418;230
ENSMUST00000209559;230
ENSMUST00000109626;230
ENSMUST00000211554;230
ENST00000564326;230
ENST00000398568;230
ENSCAFT00000015568;230
