id_transcript;group
ENSMUST00000132032;1
ENSMUST00000034012;1
ENST00000361272;1
ENSMUST00000149992;1
ENSCAFT00000011068;1
ENST00000523917;2
ENSMUST00000135269;3
ENST00000305557;4
ENST00000272430;4
ENSMUST00000065512;4
ENSMUST00000121093;4
ENSMUST00000087938;4
ENSCAFT00000013561;4
ENST00000233330;5
ENST00000545552;6
ENST00000536386;6
ENST00000396028;6
ENSCAFT00000018772;6
ENSMUST00000171349;7
ENSMUST00000204655;7
ENST00000333957;7
ENST00000542676;8
ENST00000446597;8
ENSMUST00000111758;9
ENSMUST00000087485;9
ENSMUST00000203187;10
ENST00000272322;11
ENSMUST00000006221;11
ENSCAFT00000005085;11
ENSMUST00000109578;12
ENST00000409558;12
ENST00000445726;13
ENSMUST00000108052;13
ENSCAFT00000003036;13
ENST00000297620;14
ENSMUST00000108049;15
ENST00000522677;16
ENSMUST00000088658;16
ENSCAFT00000043735;16
ENSMUST00000115468;17
ENST00000524176;17
ENST00000343600;18
ENST00000397601;18
ENSCAFT00000008903;18
ENSMUST00000088419;19
ENSMUST00000167459;19
ENST00000345429;19
ENST00000376673;20
ENST00000360244;21
ENST00000369109;21
ENSMUST00000015894;21
ENSMUST00000056710;21
ENSCAFT00000018712;21
ENST00000414276;22
ENST00000397463;23
ENSMUST00000159417;23
ENSCAFT00000008032;23
ENSMUST00000027582;24
ENSMUST00000159529;24
ENSMUST00000162899;24
ENST00000345008;24
ENST00000274000;25
ENST00000309703;25
ENSMUST00000051737;25
ENSMUST00000200409;25
ENSCAFT00000018483;25
ENSCAFT00000048830;26
ENST00000368690;26
ENSMUST00000049937;26
ENSMUST00000076639;26
ENSMUST00000107346;26
ENSCAFT00000027787;26
ENST00000368694;27
ENST00000403433;28
ENST00000614256;29
ENSMUST00000107344;30
ENSMUST00000001043;30
ENSMUST00000107343;31
ENSMUST00000107342;31
ENST00000396774;32
ENST00000359530;32
ENSMUST00000044369;32
ENSCAFT00000011155;32
ENSMUST00000192698;33
ENST00000355221;33
ENSMUST00000053664;34
ENSMUST00000111665;34
ENST00000278422;34
ENSCAFT00000012435;34
ENSMUST00000111664;35
ENST00000378312;35
ENSCAFT00000005580;36
ENSMUST00000020884;37
ENSCAFT00000005583;37
ENSMUST00000095820;38
ENST00000272238;38
ENST00000381661;39
ENST00000373839;40
ENSMUST00000102568;40
ENSCAFT00000042737;40
ENST00000373836;41
ENSMUST00000084170;42
ENST00000355621;43
ENST00000473814;43
ENSMUST00000094543;43
ENSMUST00000102993;43
ENSCAFT00000002348;43
ENSMUST00000028691;44
ENSCAFT00000014154;44
ENST00000426335;45
ENSMUST00000080008;46
ENST00000524782;46
ENSMUST00000040873;47
ENST00000614484;47
ENSMUST00000199243;47
ENST00000611405;47
ENST00000618262;47
ENSCAFT00000022237;47
ENST00000618411;48
ENSMUST00000197466;49
ENST00000304523;50
ENST00000515064;50
ENST00000361198;50
ENST00000425280;50
ENSMUST00000026252;50
ENSMUST00000056931;50
ENSMUST00000156585;50
ENSMUST00000185355;50
ENSMUST00000070748;50
ENSMUST00000199261;50
ENSCAFT00000024036;50
ENSMUST00000199534;51
ENST00000441778;51
ENST00000502640;52
ENSMUST00000199256;53
ENST00000330622;54
ENST00000622495;54
ENSMUST00000035579;54
ENSMUST00000202447;54
ENSCAFT00000014796;54
ENSMUST00000058735;55
ENST00000376395;55
ENSCAFT00000002236;55
ENSMUST00000076454;56
ENST00000257468;56
ENSMUST00000026469;57
ENST00000300131;57
ENSCAFT00000000260;57
ENSMUST00000099157;58
ENST00000342556;58
ENST00000246194;59
ENSMUST00000029120;59
ENSMUST00000116389;59
ENSCAFT00000039408;59
ENSMUST00000109701;60
ENSMUST00000058089;60
ENST00000375114;60
ENST00000612423;61
ENST00000619236;61
ENST00000621218;61
ENSMUST00000033800;61
ENSMUST00000113085;61
ENSCAFT00000028257;61
ENST00000488423;62
ENSMUST00000022461;62
ENSMUST00000067955;62
ENSCAFT00000009475;62
ENSMUST00000124303;63
ENST00000383775;63
ENSMUST00000112896;64
ENST00000372068;64
ENSMUST00000087333;64
ENSMUST00000133634;64
ENST00000372073;64
ENSCAFT00000028733;64
ENSMUST00000101198;65
ENSMUST00000112889;65
ENST00000372072;65
ENSMUST00000106153;66
ENST00000342203;66
ENSCAFT00000032340;66
ENST00000605755;67
ENST00000437941;67
ENSMUST00000106149;68
ENSMUST00000106151;68
ENSMUST00000039021;68
ENST00000423158;69
ENSMUST00000112244;69
ENSMUST00000204542;69
ENSCAFT00000024266;69
ENSMUST00000050484;70
ENST00000331010;70
ENSMUST00000057551;71
ENSCAFT00000023830;71
ENST00000429429;72
ENST00000488267;73
ENST00000489418;74
