id_transcript;group
ENSMUST00000132032;1
ENST00000361272;1
ENSMUST00000149992;1
ENSMUST00000034012;1
ENSCAFT00000011068;1
ENST00000523917;2
ENSMUST00000135269;3
ENST00000272430;4
ENSMUST00000065512;4
ENSCAFT00000013561;4
ENST00000233330;5
ENSMUST00000087938;6
ENSMUST00000121093;6
ENST00000305557;6
ENSMUST00000203187;7
ENST00000446597;7
ENST00000542676;7
ENSCAFT00000018772;7
ENSMUST00000171349;8
ENSMUST00000204655;8
ENST00000333957;8
ENST00000396028;9
ENST00000536386;10
ENST00000545552;11
ENSMUST00000111758;12
ENSMUST00000087485;12
ENST00000272322;13
ENSMUST00000006221;13
ENSCAFT00000005085;13
ENSMUST00000109578;14
ENST00000409558;14
ENST00000445726;15
ENSMUST00000108052;15
ENST00000297620;15
ENSCAFT00000003036;15
ENSMUST00000108049;16
ENSMUST00000088658;17
ENST00000522677;17
ENSCAFT00000043735;17
ENSMUST00000115468;18
ENST00000524176;18
ENST00000343600;19
ENST00000397601;19
ENSCAFT00000008903;19
ENSMUST00000167459;20
ENSMUST00000088419;20
ENST00000345429;20
ENST00000376673;21
ENST00000369109;22
ENSMUST00000056710;22
ENSCAFT00000018712;22
ENSMUST00000015894;23
ENST00000360244;23
ENST00000414276;24
ENST00000397463;25
ENSMUST00000159417;25
ENSCAFT00000008032;25
ENSMUST00000162899;26
ENSMUST00000027582;26
ENSMUST00000159529;26
ENST00000345008;26
ENST00000274000;27
ENST00000309703;27
ENSMUST00000051737;27
ENSMUST00000200409;27
ENSCAFT00000018483;27
ENST00000403433;28
ENSCAFT00000048830;28
ENSCAFT00000027787;28
ENST00000368694;29
ENST00000368690;29
ENST00000614256;30
ENSMUST00000107344;31
ENSMUST00000001043;31
ENSMUST00000049937;32
ENSMUST00000107346;33
ENSMUST00000076639;33
ENSMUST00000107343;34
ENSMUST00000107342;34
ENST00000396774;35
ENSMUST00000044369;35
ENST00000359530;35
ENSCAFT00000011155;35
ENSMUST00000192698;36
ENST00000355221;36
ENST00000278422;37
ENSMUST00000111665;37
ENSMUST00000053664;37
ENSCAFT00000012435;37
ENSMUST00000111664;38
ENST00000378312;38
ENST00000381661;39
ENSCAFT00000005580;39
ENSMUST00000095820;40
ENST00000272238;40
ENSCAFT00000005583;40
ENSMUST00000020884;41
ENST00000373836;42
ENST00000373839;42
ENSMUST00000084170;42
ENSMUST00000102568;42
ENSCAFT00000042737;42
ENST00000355621;43
ENST00000473814;43
ENSMUST00000094543;43
ENSMUST00000102993;43
ENSCAFT00000002348;43
ENSMUST00000080008;44
ENST00000524782;44
ENSCAFT00000014154;44
ENST00000426335;45
ENSMUST00000028691;46
ENST00000614484;47
ENSMUST00000040873;47
ENST00000611405;47
ENSCAFT00000022237;47
ENST00000618411;48
ENST00000618262;48
ENSMUST00000199243;49
ENSMUST00000197466;49
ENST00000361198;50
ENSMUST00000199261;50
ENST00000515064;50
ENSMUST00000056931;50
ENST00000304523;50
ENSMUST00000070748;50
ENSMUST00000026252;50
ENSCAFT00000024036;50
ENSMUST00000199534;51
ENSMUST00000199256;51
ENST00000441778;51
ENST00000502640;52
ENSMUST00000185355;53
ENSMUST00000156585;53
ENST00000425280;53
ENST00000330622;54
ENST00000622495;54
ENSMUST00000035579;54
ENSMUST00000202447;54
ENSCAFT00000014796;54
ENST00000257468;55
ENST00000376395;55
ENSMUST00000058735;55
ENSMUST00000076454;55
ENSCAFT00000002236;55
ENST00000300131;56
ENSMUST00000026469;56
ENSCAFT00000000260;56
ENSMUST00000099157;57
ENST00000342556;57
ENST00000246194;58
ENST00000375114;58
ENSMUST00000029120;58
ENSMUST00000058089;58
ENSMUST00000109701;58
ENSMUST00000116389;58
ENSCAFT00000039408;58
ENST00000619236;59
ENSMUST00000113085;59
ENSCAFT00000028257;59
ENST00000621218;60
ENSMUST00000033800;60
ENST00000612423;60
ENST00000488423;61
ENSMUST00000022461;61
ENSMUST00000067955;61
ENSCAFT00000009475;61
ENSMUST00000124303;62
ENST00000383775;62
ENSMUST00000133634;63
ENST00000372073;63
ENSMUST00000112896;63
ENST00000372068;63
ENSMUST00000087333;63
ENSCAFT00000028733;63
ENSMUST00000101198;64
ENSMUST00000112889;64
ENST00000372072;64
ENST00000342203;65
ENSMUST00000106153;65
ENSCAFT00000032340;65
ENST00000605755;66
ENST00000437941;66
ENSMUST00000106149;67
ENSMUST00000106151;67
ENSMUST00000039021;67
ENST00000423158;68
ENSMUST00000112244;68
ENSMUST00000204542;68
ENSCAFT00000024266;68
ENSMUST00000050484;69
ENST00000331010;69
ENSMUST00000057551;70
ENST00000489418;70
ENSMUST00000101354;70
ENSCAFT00000023830;70
ENST00000429429;71
ENST00000488267;72
ENSMUST00000209068;73
ENST00000532317;73
ENSMUST00000208730;73
ENSCAFT00000044406;73
ENST00000526033;74
ENSMUST00000208742;74
ENST00000393346;74
ENST00000528398;75
ENSMUST00000207484;76
ENSMUST00000049537;76
ENSMUST00000207225;77
ENSMUST00000004094;78
ENST00000320672;78
ENST00000615665;78
ENSCAFT00000013778;78
ENST00000505980;79
ENST00000509053;80
ENSMUST00000042122;81
ENST00000515395;81
ENST00000514493;81
ENSMUST00000028603;82
ENSCAFT00000011480;82
ENST00000265651;83
ENSMUST00000102565;84
ENST00000448981;84
ENSCAFT00000036937;85
ENST00000258180;85
ENST00000538274;85
ENST00000566428;85
ENSMUST00000034281;85
ENSMUST00000108950;85
ENSMUST00000108951;85
ENSCAFT00000031718;85
ENSMUST00000108948;86
ENST00000567328;86
ENSMUST00000070487;87
ENSCAFT00000023892;87
ENSMUST00000160629;88
ENSMUST00000162244;88
ENST00000292476;88
ENST00000436336;88
ENSCAFT00000043832;88
ENST00000441580;89
ENST00000265165;90
ENSMUST00000029611;90
ENST00000438313;90
ENSCAFT00000017891;90
ENSMUST00000106341;91
ENST00000379951;91
ENSMUST00000098611;92
ENST00000510624;92
ENSCAFT00000044457;93
ENSMUST00000112656;94
ENST00000295894;94
ENSMUST00000070323;95
ENST00000478300;95
ENST00000271469;96
ENST00000367925;96
ENSMUST00000111351;96
ENSCAFT00000020839;96
ENSMUST00000027981;97
ENST00000367924;97
ENSMUST00000111350;98
ENST00000367926;98
ENST00000533050;99
ENSMUST00000121564;99
ENSMUST00000059057;99
ENST00000360194;99
ENSCAFT00000016649;99
ENSMUST00000063782;100
ENSMUST00000055518;101
ENST00000521657;101
ENST00000521381;101
ENSCAFT00000012216;101
ENST00000320694;102
ENSMUST00000035532;103
ENST00000336483;103
ENST00000523872;104
ENSMUST00000049575;105
ENST00000310418;105
ENSCAFT00000026430;105
ENSMUST00000091609;106
ENST00000345807;106
ENST00000361311;107
ENSMUST00000105691;107
ENSCAFT00000044983;107
ENSMUST00000039144;108
ENST00000377298;108
ENST00000392455;109
ENSCAFT00000022321;109
ENST00000392456;110
ENSMUST00000100026;111
ENSMUST00000096127;111
ENSMUST00000034066;112
ENSMUST00000160719;112
ENST00000361618;112
ENSMUST00000161702;112
ENSCAFT00000012285;112
ENSMUST00000161421;113
ENST00000393704;113
ENST00000586534;114
ENSMUST00000109761;114
ENSCAFT00000027066;114
ENSMUST00000003911;115
ENST00000316856;115
ENST00000592268;116
ENST00000277010;117
ENSMUST00000059354;117
ENSCAFT00000043329;117
ENSMUST00000071561;118
ENST00000477726;118
ENSMUST00000162364;119
ENST00000323303;119
ENSCAFT00000017386;119
ENST00000409360;120
ENST00000233892;120
ENSMUST00000159311;121
ENST00000448447;121
ENSMUST00000110711;122
ENSMUST00000028743;122
ENST00000249647;122
ENSCAFT00000017676;122
ENST00000397138;123
ENST00000349777;123
ENSMUST00000116437;124
ENSMUST00000073234;125
ENSMUST00000107134;125
ENST00000389384;125
ENSCAFT00000022682;125
ENSMUST00000107132;126
ENST00000454077;126
ENSMUST00000034171;127
ENST00000299980;127
ENST00000569748;127
ENSCAFT00000032187;127
ENSMUST00000093157;128
ENST00000393512;128
ENSMUST00000126188;129
