nucHom;degHom;tsm
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.667;0.809
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.75;0.851
0.952;0.75;0.851
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.75;0.851
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.952;0.667;0.809
1.0;1.0;1.0
0.952;0.75;0.851
1.0;1.0;1.0
1.0;1.0;1.0
