id_transcript;block_sequence
ENSCAFT00000032340_90_90;0.1.2.3.4.5.6.8.10.13.14.16.17.18.19.20.21.22
ENST00000342203_90_90;0.1.2.3.4.5.7.8.10.11.12.13.14.16.17.18.24
ENST00000422026_90_90;0.1.2.3.4.5.6
ENST00000437941_90_90;3.4.5.7.8.10.11.12.13.14.16.17.18.24
ENST00000476905_90_90;0.2.3.4.5.7.8.10.11.12.13.14.15.16
ENST00000481102_90_90;0.1.2.3.4.5.7.8.10.11.12.13.14.16.17.18.23
ENST00000603677_90_90;18.19.21
ENST00000605755_90_90;3.4.5.7.8.10.11.12.13.14.16.17.18.24
ENSMUST00000039021_90_90;0.1.2.3.4.5.6.8.9.10.11.14.16.17.18.19.20.21.22
ENSMUST00000106149_90_90;0.1.2.3.4.5.6.8.9.10.11.14.16.17.18.19.20.21.22
ENSMUST00000106151_90_90;0.1.2.3.4.5.6.8.9.10.11.14.16.17.18.19.20.21.22
ENSMUST00000106153_90_90;0.1.2.3.4.5.6.8.9.10.11.12.13.14.16.17.18.19.20.21.22
ENSMUST00000129978_90_90;0.1.2.3.4
ENSMUST00000149262_90_90;0.1.2.3
