id_transcript;id_gene
ENSCAFT00000013391_90_90;ENSCAFG00000008431_90
ENST00000338183_90_90;ENSG00000186073_90
ENST00000437989_90_90;ENSG00000186073_90
ENST00000562489_90_90;ENSG00000186073_90
ENST00000562877_90_90;ENSG00000186073_90
ENST00000563167_90_90;ENSG00000186073_90
ENST00000564586_90_90;ENSG00000186073_90
ENST00000566621_90_90;ENSG00000186073_90
ENST00000566807_90_90;ENSG00000186073_90
ENST00000567389_90_90;ENSG00000186073_90
ENST00000569302_90_90;ENSG00000186073_90
ENSMUST00000110918_90_90;ENSMUSG00000040282_90
ENSMUST00000166472_90_90;ENSMUSG00000040282_90
