id_transcript;block_sequence
ENSCAFT00000016446_90_90;0.1.3.4.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21.22.25.26.27.28.30.32.34.39.40
ENST00000290246_90_90;0.2.3.4.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21.24.25.26.27.38.39.40
ENST00000352077_90_90;0.2.3.4.5.6.7.8.9.11.12.13.16.17.18.19.20.21.24.25.26.27.38.39.40
ENST00000372176_90_90;7.8.9.10.11.12.13.16.17.18.19.20.21.24.25.26.27.38.39.40
ENST00000396391_90_90;0.2.3.4.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21.24.25.26.27.38.39.40
ENST00000425546_90_90;12.13.16.17.18.19.20.21.22.23
ENST00000450812_90_90;0.2.3.4.5.6.7.8.9.10.11.12.13.16.17.18
ENST00000452857_90_90;21.24.25.27.38.39.40
ENST00000467800_90_90;17.18.19.20.21.24.25.26.27.28.29.30.31.32.33.34.35
ENSMUST00000071699_90_90;0.1.3.4.5.6.7.8.9.10.11.12.15.16.17.18.19.20.21.22.25.26.27.28.30.32.34.36.37
ENSMUST00000074046_90_90;0.1.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.25.26.27.28.30.32.34.36.40
ENSMUST00000094329_90_90;0.1.3.4.5.6.7.8.9.10.11.12.15.16.17.18.19.20.21.22.25.26.27.28.30.32.34.36.40
ENSMUST00000103088_90_90;0.1.3.4.5.6.7.8.9.10.11.12.15.16.17.18.19.20.21.22.25.26.27.28.30.32.34.36.37
ENSMUST00000103091_90_90;0.1.3.4.5.6.7.8.9.10.11.12.15.16.17.18.19.20.21.22.25.26.27.28.30.32.34.36.40
ENSMUST00000126318_90_90;0.5
ENSMUST00000128690_90_90;0.1.3
ENSMUST00000133205_90_90;0.1.3.4.5.6.7.8
ENSMUST00000137188_90_90;8.9.11.12.15.16.17
ENSMUST00000148643_90_90;20.21.22.25.27.28.30.32.34.36.40
