id_transcript;id_transcript;block_sequence
ENSCAFT00000024529_90_90;ENSCAFT00000024529_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60.61.63.64.65.67.69.71.73.75.77.79.81.83.85.87.88.89.90.91.92
ENST00000326194_90_90;ENST00000326194_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60.61.63.64.65.67.69.71.73.75.77.79.81.83.85.87.88.89.90.91.92
ENST00000355961_90_90;ENST00000355961_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60.61.63.64.65.67.69.71.73.75.77.79.81.83.85.87.88.89.91.92
ENST00000359882_90_90;ENST00000359882_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60.61.63.64.65.67.69.71.73.75.77.79.81.83.85.87.88.90.91.92
ENST00000361988_90_90;ENST00000361988_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60.61.63.64.65.67.69.71.73.75.77.79.81.83.85.87.88.91.92
ENST00000367574_90_90;ENST00000367574_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60.61.63.64.65.67.69.71.73.75.77.79.81.83.85.87.88.90.91.92
ENST00000470275_90_90;ENST00000470275_90_90;28.30.31.32.34.36.38.48.50.52.54.56.58.60.61.63
ENST00000472520_90_90;ENST00000472520_90_90;28.30.31.32.34.36.38.64
ENST00000485288_90_90;ENST00000485288_90_90;3.5.7.9.10.12.14.15.17.19.21.23.25.27.28.30.31.32.34.36.38.48.50.52.54.56.58.60.61.63
ENST00000489940_90_90;ENST00000489940_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60
ENST00000528612_90_90;ENST00000528612_90_90;28.30.31.32.34.36.38.48.50.52.54.56.58.60.61.63
ENST00000537758_90_90;ENST00000537758_90_90;28.30.31.32.34.36.38.40.41.44.45.47.48.50.52.54.56.58.60.61.63.64.65.67.69.71.73.75.77.79.81.83.85.87.88.89.91.92
ENSMUST00000077595_90_90;ENSMUST00000077595_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49.50.51.52.53.54.55.56.57.58.59.60.61.62.63.64.65.66.67.68.69.70.71.72.73.74.75.76.77.78.79.80.81.82.83.84.85.86.87.92
ENSMUST00000082320_90_90;ENSMUST00000082320_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.32.33.34.35.36.37.38.39.40.41.42.45.46.47.48.49.50.51.52.53.54.55.56.57.58.59.60.61.62.63.64.65.66.67.68.69.70.71.72.73.74.75.76.77.78.79.80.81.82.83.84.85.86.87.92
ENSMUST00000089402_90_90;ENSMUST00000089402_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.32.33.34.35.36.37.38.39.40.45.46.47.48.49.50.51.52.53.54.55.56.57.58.59.60.61.62.63.64.65.66.67.68.69.70.71.72.73.74.75.76.77.78.79.80.81.82.83.84.85.86.87.92
ENSMUST00000089403_90_90;ENSMUST00000089403_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.32.33.34.35.36.37.38.39.40.43.44.45.46.47.48.49.50.51.52.53.54.55.56.57.58.59.60.61.62.63.64.65.66.67.68.69.70.71.72.73.74.75.76.77.78.79.80.81.82.83.84.85.86.87.92
ENSMUST00000122943_90_90;ENSMUST00000122943_90_90;0.2.3.4.5.6.7.8.9
ENSMUST00000154695_90_90;ENSMUST00000154695_90_90;0.10.11.12.13.14
