id_transcript;id_gene
ENSCAFT00000027870_90_90;ENSCAFG00000017570_90
ENST00000554308_90_90;ENSG00000100796_90
ENST00000554511_90_90;ENSG00000100796_90
ENST00000554684_90_90;ENSG00000100796_90
ENST00000554943_90_90;ENSG00000100796_90
ENST00000555029_90_90;ENSG00000100796_90
ENST00000555462_90_90;ENSG00000100796_90
ENST00000555470_90_90;ENSG00000100796_90
ENST00000557018_90_90;ENSG00000100796_90
ENSMUST00000048305_90_90;ENSMUSG00000041846_90
ENSMUST00000163095_90_90;ENSMUSG00000041846_90
ENSMUST00000223091_90_90;ENSMUSG00000041846_90
ENSMUST00000223459_90_90;ENSMUSG00000041846_90
