nucHom;degHom;tsm
1.0;1.0;1.0
0.906;0.786;0.846
0.616;0.571;0.593
0.928;0.714;0.821
0.841;0.643;0.742
0.791;0.571;0.681
0.895;0.643;0.769
0.987;0.786;0.887
0.91;0.786;0.848
0.998;0.929;0.964
0.935;0.917;0.926
0.929;0.833;0.881
1.0;1.0;1.0
0.906;0.786;0.846
1.0;1.0;1.0
0.425;0.312;0.368
0.838;0.643;0.74
0.929;0.833;0.881
0.791;0.692;0.742
0.988;0.833;0.91
0.897;0.714;0.805
0.82;0.714;0.767
0.908;0.857;0.883
0.931;0.75;0.841
0.925;0.667;0.796
0.996;0.833;0.914
0.616;0.571;0.593
0.425;0.312;0.368
1.0;1.0;1.0
0.456;0.429;0.443
0.378;0.267;0.323
0.433;0.357;0.395
0.429;0.357;0.393
0.504;0.5;0.502
0.539;0.5;0.52
0.5;0.438;0.469
0.512;0.417;0.465
0.515;0.455;0.485
0.577;0.5;0.538
0.928;0.714;0.821
0.838;0.643;0.74
0.456;0.429;0.443
1.0;1.0;1.0
0.896;0.75;0.823
0.669;0.5;0.585
0.847;0.75;0.798
0.94;0.917;0.928
0.851;0.769;0.81
0.93;0.786;0.858
0.985;0.727;0.856
0.991;0.8;0.895
0.921;0.667;0.794
0.841;0.643;0.742
0.929;0.833;0.881
0.378;0.267;0.323
0.896;0.75;0.823
1.0;1.0;1.0
0.736;0.667;0.702
0.928;0.818;0.873
0.842;0.692;0.767
0.764;0.692;0.728
0.843;0.714;0.778
0.989;0.727;0.858
0.983;0.636;0.809
0.925;0.667;0.796
0.791;0.571;0.681
0.791;0.692;0.742
0.433;0.357;0.395
0.669;0.5;0.585
0.736;0.667;0.702
1.0;1.0;1.0
0.79;0.667;0.729
0.724;0.571;0.647
0.789;0.692;0.74
0.725;0.6;0.662
0.728;0.5;0.614
0.723;0.417;0.57
0.788;0.583;0.685
0.895;0.643;0.769
0.988;0.833;0.91
0.429;0.357;0.393
0.847;0.75;0.798
0.928;0.818;0.873
0.79;0.667;0.729
1.0;1.0;1.0
0.907;0.833;0.87
0.819;0.692;0.755
0.897;0.714;0.805
0.919;0.583;0.751
0.924;0.636;0.78
0.984;0.667;0.826
0.987;0.786;0.887
0.897;0.714;0.805
0.504;0.5;0.502
0.94;0.917;0.928
0.842;0.692;0.767
0.724;0.571;0.647
0.907;0.833;0.87
1.0;1.0;1.0
0.911;0.846;0.879
0.989;0.857;0.923
0.921;0.667;0.794
0.926;0.727;0.827
0.986;0.75;0.868
0.91;0.786;0.848
0.82;0.714;0.767
0.539;0.5;0.52
0.851;0.769;0.81
0.764;0.692;0.728
0.789;0.692;0.74
0.819;0.692;0.755
0.911;0.846;0.879
1.0;1.0;1.0
0.912;0.857;0.885
0.835;0.667;0.751
0.829;0.583;0.706
0.901;0.75;0.826
0.998;0.929;0.964
0.908;0.857;0.883
0.5;0.438;0.469
0.93;0.786;0.858
0.843;0.714;0.778
0.725;0.6;0.662
0.897;0.714;0.805
0.989;0.857;0.923
0.912;0.857;0.885
1.0;1.0;1.0
0.933;0.833;0.883
0.927;0.75;0.839
0.998;0.917;0.958
0.935;0.917;0.926
0.931;0.75;0.841
0.512;0.417;0.465
0.985;0.727;0.856
0.989;0.727;0.858
0.728;0.5;0.614
0.919;0.583;0.751
0.921;0.667;0.794
0.835;0.667;0.751
0.933;0.833;0.883
1.0;1.0;1.0
0.994;0.909;0.952
0.935;0.917;0.926
0.929;0.833;0.881
0.925;0.667;0.796
0.515;0.455;0.485
0.991;0.8;0.895
0.983;0.636;0.809
0.723;0.417;0.57
0.924;0.636;0.78
0.926;0.727;0.827
0.829;0.583;0.706
0.927;0.75;0.839
0.994;0.909;0.952
1.0;1.0;1.0
0.929;0.833;0.881
1.0;1.0;1.0
0.996;0.833;0.914
0.577;0.5;0.538
0.921;0.667;0.794
0.925;0.667;0.796
0.788;0.583;0.685
0.984;0.667;0.826
0.986;0.75;0.868
0.901;0.75;0.826
0.998;0.917;0.958
0.935;0.917;0.926
0.929;0.833;0.881
1.0;1.0;1.0
