nucHom;degHom;tsm
1.0;1.0;1.0
0.745;0.778;0.762
0.578;0.481;0.529
0.754;0.714;0.734
0.758;0.818;0.788
0.963;0.857;0.91
0.77;0.667;0.719
0.77;0.667;0.719
0.968;0.864;0.916
0.963;0.857;0.91
0.395;0.286;0.341
0.946;0.818;0.882
0.986;0.905;0.946
0.239;0.238;0.238
0.266;0.19;0.228
0.239;0.095;0.167
0.747;0.783;0.765
0.257;0.182;0.22
0.582;0.524;0.553
0.748;0.792;0.77
0.988;0.955;0.972
0.759;0.826;0.792
0.971;0.913;0.942
0.971;0.913;0.942
0.988;0.955;0.972
0.745;0.778;0.762
1.0;1.0;1.0
0.488;0.538;0.513
0.624;0.714;0.669
0.977;0.905;0.941
0.731;0.773;0.752
0.578;0.591;0.585
0.578;0.591;0.585
0.764;0.864;0.814
0.731;0.773;0.752
0.327;0.286;0.306
0.746;0.818;0.782
0.75;0.818;0.784
0.197;0.238;0.217
0.221;0.19;0.206
0.198;0.095;0.147
0.992;0.952;0.972
0.213;0.182;0.198
0.48;0.455;0.468
0.992;0.955;0.974
0.749;0.792;0.77
0.978;0.909;0.944
0.763;0.833;0.798
0.763;0.833;0.798
0.749;0.792;0.77
0.578;0.481;0.529
0.488;0.538;0.513
1.0;1.0;1.0
0.76;0.647;0.704
0.488;0.524;0.506
0.561;0.476;0.518
0.429;0.35;0.389
0.429;0.35;0.389
0.573;0.5;0.536
0.561;0.476;0.518
0.662;0.462;0.562
0.551;0.455;0.503
0.583;0.524;0.553
0.306;0.286;0.296
0.447;0.308;0.378
0.401;0.154;0.278
0.481;0.5;0.49
0.434;0.385;0.409
0.292;0.2;0.246
0.484;0.636;0.56
0.586;0.636;0.611
0.491;0.667;0.579
0.576;0.609;0.593
0.576;0.609;0.593
0.586;0.636;0.611
0.754;0.714;0.734
0.624;0.714;0.669
0.76;0.647;0.704
1.0;1.0;1.0
0.643;0.826;0.734
0.734;0.708;0.721
0.538;0.48;0.509
0.538;0.48;0.509
0.753;0.76;0.756
0.734;0.708;0.721
0.513;0.3;0.406
0.721;0.68;0.701
0.766;0.792;0.779
0.325;0.316;0.321
0.348;0.211;0.279
0.312;0.105;0.208
0.633;0.792;0.713
0.298;0.174;0.236
0.409;0.375;0.392
0.63;0.682;0.656
0.747;0.636;0.692
0.64;0.714;0.677
0.734;0.609;0.671
0.75;0.652;0.701
0.763;0.682;0.723
0.758;0.818;0.788
0.977;0.905;0.941
0.488;0.524;0.506
0.643;0.826;0.734
1.0;1.0;1.0
0.741;0.8;0.77
0.584;0.577;0.581
0.584;0.577;0.581
0.757;0.846;0.801
0.741;0.8;0.77
0.33;0.25;0.29
0.731;0.769;0.75
0.768;0.88;0.824
0.209;0.261;0.235
0.223;0.174;0.199
0.201;0.087;0.144
0.985;0.958;0.972
0.2;0.148;0.174
0.482;0.48;0.481
0.983;0.864;0.923
0.753;0.739;0.746
0.997;0.905;0.951
0.742;0.708;0.725
0.755;0.75;0.752
0.765;0.783;0.774
0.963;0.857;0.91
0.731;0.773;0.752
0.561;0.476;0.518
0.734;0.708;0.721
0.741;0.8;0.77
1.0;1.0;1.0
0.797;0.739;0.768
0.797;0.739;0.768
0.95;0.88;0.915
1.0;1.0;1.0
0.407;0.261;0.334
0.982;0.957;0.97
0.967;0.917;0.942
0.216;0.167;0.192
0.276;0.182;0.229
0.248;0.091;0.169
0.731;0.769;0.75
0.242;0.154;0.198
0.593;0.5;0.546
0.729;0.696;0.712
0.964;0.81;0.887
0.74;0.727;0.734
0.948;0.773;0.861
0.945;0.739;0.842
0.962;0.773;0.867
0.77;0.667;0.719
0.578;0.591;0.585
0.429;0.35;0.389
0.538;0.48;0.509
0.584;0.577;0.581
0.797;0.739;0.768
1.0;1.0;1.0
1.0;1.0;1.0
0.757;0.654;0.706
0.797;0.739;0.768
0.513;0.389;0.451
0.783;0.708;0.746
0.771;0.68;0.726
0.042;0.043;0.042
0.343;0.222;0.283
0.308;0.111;0.209
0.575;0.556;0.566
0.295;0.182;0.238
0.736;0.6;0.668
0.576;0.522;0.549
0.771;0.619;0.695
0.584;0.545;0.565
0.757;0.591;0.674
0.756;0.565;0.66
0.769;0.591;0.68
0.77;0.667;0.719
0.578;0.591;0.585
0.429;0.35;0.389
0.538;0.48;0.509
0.584;0.577;0.581
0.797;0.739;0.768
1.0;1.0;1.0
1.0;1.0;1.0
0.757;0.654;0.706
0.797;0.739;0.768
0.513;0.389;0.451
0.783;0.708;0.746
0.771;0.68;0.726
0.042;0.043;0.042
0.343;0.222;0.283
0.308;0.111;0.209
0.575;0.556;0.566
0.295;0.182;0.238
0.736;0.6;0.668
0.576;0.522;0.549
0.771;0.619;0.695
0.584;0.545;0.565
0.757;0.591;0.674
0.756;0.565;0.66
0.769;0.591;0.68
0.968;0.864;0.916
0.764;0.864;0.814
0.573;0.5;0.536
0.753;0.76;0.756
0.757;0.846;0.801
0.95;0.88;0.915
0.757;0.654;0.706
0.757;0.654;0.706
1.0;1.0;1.0
0.95;0.88;0.915
0.387;0.231;0.309
0.968;0.92;0.944
0.983;0.96;0.972
0.244;0.24;0.242
0.262;0.16;0.211
0.235;0.08;0.158
0.771;0.885;0.828
0.231;0.138;0.184
0.564;0.444;0.504
0.77;0.826;0.798
0.96;0.783;0.871
0.756;0.783;0.77
0.978;0.826;0.902
0.995;0.87;0.932
0.978;0.826;0.902
0.963;0.857;0.91
0.731;0.773;0.752
0.561;0.476;0.518
0.734;0.708;0.721
0.741;0.8;0.77
1.0;1.0;1.0
0.797;0.739;0.768
0.797;0.739;0.768
0.95;0.88;0.915
1.0;1.0;1.0
0.407;0.261;0.334
0.982;0.957;0.97
0.967;0.917;0.942
0.216;0.167;0.192
0.276;0.182;0.229
0.248;0.091;0.169
0.731;0.769;0.75
0.242;0.154;0.198
0.593;0.5;0.546
0.729;0.696;0.712
0.964;0.81;0.887
0.74;0.727;0.734
0.948;0.773;0.861
0.945;0.739;0.842
0.962;0.773;0.867
0.395;0.286;0.341
0.327;0.286;0.306
0.662;0.462;0.562
0.513;0.3;0.406
0.33;0.25;0.29
0.407;0.261;0.334
0.513;0.389;0.451
0.513;0.389;0.451
0.387;0.231;0.309
0.407;0.261;0.334
1.0;1.0;1.0
0.4;0.25;0.325
0.394;0.24;0.317
0.068;0.083;0.076
0.607;0.375;0.491
0.601;0.286;0.444
0.325;0.24;0.282
0.473;0.154;0.314
0.338;0.167;0.253
0.326;0.273;0.299
0.396;0.286;0.341
0.331;0.286;0.308
0.389;0.273;0.331
0.388;0.261;0.325
0.395;0.273;0.334
0.946;0.818;0.882
0.746;0.818;0.782
0.551;0.455;0.503
0.721;0.68;0.701
0.731;0.769;0.75
0.982;0.957;0.97
0.783;0.708;0.746
0.783;0.708;0.746
0.968;0.92;0.944
0.982;0.957;0.97
0.4;0.25;0.325
1.0;1.0;1.0
0.95;0.88;0.915
0.212;0.16;0.186
0.271;0.174;0.223
