id_transcript;block_sequence
ENSCAFT00000002730_90_90;0.1.2.3.6.7.8.11.12.14.15.19.20
ENST00000339582_90_90;0.1.2.5.6.7.10.11.12.14.18.19.20
ENST00000341617_90_90;0.1.2.5.6.7.8.9.10.11
ENST00000358373_90_90;0.1.2.5.6.7.10.11.12.14.15.16
ENST00000412160_90_90;0
ENST00000444921_90_90;13.14.18.19.20
ENST00000457830_90_90;0.1.2.5.6
ENST00000465844_90_90;2.3.4
ENST00000472701_90_90;0.1.2.5.6.7.10.11.12.14.15.16
ENSMUST00000090512_90_90;0.1.2.3.6.7.8.11.12.14.17.19
ENSMUST00000115323_90_90;0.1.2.3.6.7.8.11.12.14.15.16
ENSMUST00000115324_90_90;0.1.2.3.6.7.8.11.12.14.15.16
ENSMUST00000131897_90_90;0.1.2.3.6
ENSMUST00000132755_90_90;0
