;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000010545_90_90;ENST00000343315_90_90:ENST00000556029_90_90:ENSMUST00000072239_90_90:ENSMUST00000092219_90_90:ENSMUST00000099355_90_90;0.5670000000000001:0.627:0.603:0.542:0.489
1;ENST00000261210_90_90;;
2;ENST00000266732_90_90;ENSMUST00000020123_90_90;0.9229999999999999
3;ENST00000343315_90_90;ENSCAFT00000010545_90_90:ENST00000556029_90_90:ENSMUST00000072239_90_90:ENSMUST00000092219_90_90:ENSMUST00000099355_90_90;0.5670000000000001:0.925:0.639:0.688:0.626
4;ENST00000393053_90_90;ENSMUST00000105293_90_90;0.6459999999999999
5;ENST00000556029_90_90;ENSCAFT00000010545_90_90:ENST00000343315_90_90:ENSMUST00000072239_90_90:ENSMUST00000092219_90_90:ENSMUST00000099355_90_90;0.627:0.925:0.706:0.639:0.5820000000000001
6;ENST00000556678_90_90;;
7;ENSMUST00000020123_90_90;ENST00000266732_90_90;0.9229999999999999
8;ENSMUST00000072239_90_90;ENSCAFT00000010545_90_90:ENST00000343315_90_90:ENST00000556029_90_90:ENSMUST00000092219_90_90:ENSMUST00000099355_90_90;0.603:0.639:0.706:0.9229999999999999:0.8540000000000001
9;ENSMUST00000092219_90_90;ENSCAFT00000010545_90_90:ENST00000343315_90_90:ENST00000556029_90_90:ENSMUST00000072239_90_90:ENSMUST00000099355_90_90;0.542:0.688:0.639:0.9229999999999999:0.925
10;ENSMUST00000099355_90_90;ENSCAFT00000010545_90_90:ENST00000343315_90_90:ENST00000556029_90_90:ENSMUST00000072239_90_90:ENSMUST00000092219_90_90;0.489:0.626:0.5820000000000001:0.8540000000000001:0.925
11;ENSMUST00000105293_90_90;ENST00000393053_90_90;0.6459999999999999
