id_transcript;id_gene
ENSCAFT00000018209_90_90;ENSCAFG00000011439_90
ENSCAFT00000043863_90_90;ENSCAFG00000011439_90
ENST00000264183_90_90;ENSG00000054267_90
ENST00000349213_90_90;ENSG00000054267_90
ENST00000366603_90_90;ENSG00000054267_90
ENST00000418304_90_90;ENSG00000054267_90
ENST00000421364_90_90;ENSG00000054267_90
ENST00000444620_90_90;ENSG00000054267_90
ENST00000474953_90_90;ENSG00000054267_90
ENSMUST00000039538_90_90;ENSMUSG00000039219_90
ENSMUST00000110533_90_90;ENSMUSG00000039219_90
ENSMUST00000110534_90_90;ENSMUSG00000039219_90
ENSMUST00000110536_90_90;ENSMUSG00000039219_90
ENSMUST00000129488_90_90;ENSMUSG00000039219_90
ENSMUST00000151151_90_90;ENSMUSG00000039219_90
ENSMUST00000222928_90_90;ENSMUSG00000039219_90
