id_transcript;block_sequence
ENSCAFT00000036803_90_90;0.1.2.3.4.5.6.7.8.9.10.12
ENST00000260648_90_90;0.1.2.3.4.5.6.7.8.9.10.12
ENST00000378511_90_90;0.1.2.3.4.6.7.8.9.10.12
ENST00000378520_90_90;0.1.2.3.4.5.7.8.9.10.12
ENST00000409272_90_90;0.1.2.3.4.5.6.7.8.9.10.12
ENST00000409411_90_90;3.4.5.6.7.8.9.10.12
ENST00000409936_90_90;0.1.2.3.4.5.6.7.8.9.10.12
ENST00000409957_90_90;3.4.5.6.7.8.9.10.12
ENST00000410081_90_90;0.1.2.3.4.5.6.7.8.9.10.12
ENST00000420756_90_90;9.10.11
ENST00000425263_90_90;0.1.2.3.4.5.6.7.8.9.10.12
ENST00000426481_90_90;0.1.2.3.4.5.6.7.8.9.10.12
ENST00000438314_90_90;0.1.2.3
ENST00000444696_90_90;8.9.13
ENST00000541738_90_90;3.4.5.6.7.8.9.10.12
ENSMUST00000072406_90_90;3.4.5.6.7.8.9.10.12
ENSMUST00000171795_90_90;0.2.3.4.5.6.7.8.9.10.12
