id_transcript;id_transcript;orthologs
ENSCAFT00000008032_90_90;ENSCAFT00000008032_90_90;ENSMUST00000159417_90_90
ENST00000345008_90_90;ENST00000345008_90_90;ENSMUST00000027582_90_90:ENSMUST00000159529_90_90:ENSMUST00000162899_90_90
ENST00000397463_90_90;ENST00000397463_90_90;null
ENST00000449209_90_90;ENST00000449209_90_90;null
ENSMUST00000027582_90_90;ENSMUST00000027582_90_90;ENST00000345008_90_90
ENSMUST00000159417_90_90;ENSMUST00000159417_90_90;ENSCAFT00000008032_90_90
ENSMUST00000159529_90_90;ENSMUST00000159529_90_90;ENST00000345008_90_90
ENSMUST00000161361_90_90;ENSMUST00000161361_90_90;null
ENSMUST00000162899_90_90;ENSMUST00000162899_90_90;ENST00000345008_90_90
